date,season,league,home_team,away_team,market,model_prob,break_even_odds,benchmark_odds,profit_benchmark
2024-04-12,2324,La Liga,Betis,Celta,BTTS_NO,0.5,2.0,1.9047619047619047,-1.0
2024-04-12,2324,Ligue 1,Metz,Lens,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-12,2324,Ligue 1,Metz,Lens,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2024-04-12,2324,Ligue 1,Metz,Lens,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-12,2324,Ligue 1,Metz,Lens,BTTS_NO,0.4,2.5,2.380952380952381,-1.0
2024-04-12,2324,Serie A,Lazio,Salernitana,OVER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-12,2324,Serie A,Lazio,Salernitana,UNDER25,0.4,2.5,2.380952380952381,-1.0
2024-04-12,2324,Serie A,Lazio,Salernitana,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-12,2324,Serie A,Lazio,Salernitana,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2024-04-13,2324,Bundesliga,Bayern Munich,FC Koln,OVER25,0.6,1.6666666666666667,1.5873015873015872,-1.0
2024-04-13,2324,Bundesliga,Bayern Munich,FC Koln,UNDER25,0.4,2.5,2.380952380952381,1.380952380952381
2024-04-13,2324,Bundesliga,Bayern Munich,FC Koln,BTTS_YES,0.75,1.3333333333333333,1.2698412698412698,-1.0
2024-04-13,2324,Bundesliga,Bayern Munich,FC Koln,BTTS_NO,0.25,4.0,3.8095238095238093,2.8095238095238093
2024-04-13,2324,Bundesliga,Bochum,Heidenheim,OVER25,0.6499999999999999,1.5384615384615388,1.4652014652014655,-1.0
2024-04-13,2324,Bundesliga,Bochum,Heidenheim,UNDER25,0.3500000000000001,2.8571428571428563,2.7210884353741487,1.7210884353741487
2024-04-13,2324,Bundesliga,Bochum,Heidenheim,BTTS_YES,0.8500000000000001,1.176470588235294,1.1204481792717085,0.12044817927170848
2024-04-13,2324,Bundesliga,Bochum,Heidenheim,BTTS_NO,0.1499999999999999,6.6666666666666705,6.349206349206352,-1.0
2024-04-13,2324,Bundesliga,M'gladbach,Dortmund,OVER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-13,2324,Bundesliga,M'gladbach,Dortmund,UNDER25,0.5,2.0,1.9047619047619047,-1.0
2024-04-13,2324,Bundesliga,M'gladbach,Dortmund,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-13,2324,Bundesliga,M'gladbach,Dortmund,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2024-04-13,2324,Bundesliga,Mainz,Hoffenheim,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-13,2324,Bundesliga,Mainz,Hoffenheim,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2024-04-13,2324,Bundesliga,Mainz,Hoffenheim,BTTS_YES,0.65,1.5384615384615383,1.4652014652014649,0.4652014652014649
2024-04-13,2324,Bundesliga,Mainz,Hoffenheim,BTTS_NO,0.35,2.857142857142857,2.7210884353741496,-1.0
2024-04-13,2324,Bundesliga,RB Leipzig,Wolfsburg,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-13,2324,Bundesliga,RB Leipzig,Wolfsburg,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2024-04-13,2324,Bundesliga,RB Leipzig,Wolfsburg,BTTS_YES,0.6499999999999999,1.5384615384615388,1.4652014652014655,-1.0
2024-04-13,2324,Bundesliga,RB Leipzig,Wolfsburg,BTTS_NO,0.3500000000000001,2.8571428571428563,2.7210884353741487,1.7210884353741487
2024-04-13,2324,Bundesliga,Stuttgart,Ein Frankfurt,OVER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-13,2324,Bundesliga,Stuttgart,Ein Frankfurt,UNDER25,0.4,2.5,2.380952380952381,-1.0
2024-04-13,2324,Bundesliga,Stuttgart,Ein Frankfurt,BTTS_YES,0.7,1.4285714285714286,1.3605442176870748,-1.0
2024-04-13,2324,Bundesliga,Stuttgart,Ein Frankfurt,BTTS_NO,0.30000000000000004,3.333333333333333,3.174603174603174,2.174603174603174
2024-04-13,2324,La Liga,Ath Madrid,Girona,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-13,2324,La Liga,Ath Madrid,Girona,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2024-04-13,2324,La Liga,Ath Madrid,Girona,BTTS_YES,0.4,2.5,2.380952380952381,1.380952380952381
2024-04-13,2324,La Liga,Ath Madrid,Girona,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,-1.0
2024-04-13,2324,La Liga,Cadiz,Barcelona,OVER25,0.35,2.857142857142857,2.7210884353741496,-1.0
2024-04-13,2324,La Liga,Cadiz,Barcelona,UNDER25,0.65,1.5384615384615383,1.4652014652014649,0.4652014652014649
2024-04-13,2324,La Liga,Cadiz,Barcelona,BTTS_YES,0.30000000000000004,3.333333333333333,3.174603174603174,-1.0
2024-04-13,2324,La Liga,Cadiz,Barcelona,BTTS_NO,0.7,1.4285714285714286,1.3605442176870748,0.3605442176870748
2024-04-13,2324,La Liga,Mallorca,Real Madrid,OVER25,0.4,2.5,2.380952380952381,-1.0
2024-04-13,2324,La Liga,Mallorca,Real Madrid,UNDER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-13,2324,La Liga,Mallorca,Real Madrid,BTTS_YES,0.45,2.2222222222222223,2.1164021164021163,-1.0
2024-04-13,2324,La Liga,Mallorca,Real Madrid,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-13,2324,La Liga,Vallecano,Getafe,OVER25,0.35,2.857142857142857,2.7210884353741496,-1.0
2024-04-13,2324,La Liga,Vallecano,Getafe,UNDER25,0.65,1.5384615384615383,1.4652014652014649,0.4652014652014649
2024-04-13,2324,La Liga,Vallecano,Getafe,BTTS_YES,0.45,2.2222222222222223,2.1164021164021163,-1.0
2024-04-13,2324,La Liga,Vallecano,Getafe,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-13,2324,Ligue 1,Rennes,Toulouse,OVER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-13,2324,Ligue 1,Rennes,Toulouse,UNDER25,0.4,2.5,2.380952380952381,-1.0
2024-04-13,2324,Ligue 1,Rennes,Toulouse,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-13,2324,Ligue 1,Rennes,Toulouse,BTTS_NO,0.4,2.5,2.380952380952381,-1.0
2024-04-13,2324,Ligue 1,Strasbourg,Reims,OVER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-13,2324,Ligue 1,Strasbourg,Reims,UNDER25,0.5,2.0,1.9047619047619047,-1.0
2024-04-13,2324,Ligue 1,Strasbourg,Reims,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-13,2324,Ligue 1,Strasbourg,Reims,BTTS_NO,0.4,2.5,2.380952380952381,-1.0
2024-04-13,2324,Premier League,Bournemouth,Man United,OVER25,0.7,1.4285714285714286,1.3605442176870748,0.3605442176870748
2024-04-13,2324,Premier League,Bournemouth,Man United,UNDER25,0.30000000000000004,3.333333333333333,3.174603174603174,-1.0
2024-04-13,2324,Premier League,Bournemouth,Man United,BTTS_YES,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2024-04-13,2324,Premier League,Bournemouth,Man United,BTTS_NO,0.25,4.0,3.8095238095238093,-1.0
2024-04-13,2324,Premier League,Brentford,Sheffield United,OVER25,0.75,1.3333333333333333,1.2698412698412698,-1.0
2024-04-13,2324,Premier League,Brentford,Sheffield United,UNDER25,0.25,4.0,3.8095238095238093,2.8095238095238093
2024-04-13,2324,Premier League,Brentford,Sheffield United,BTTS_YES,0.6499999999999999,1.5384615384615388,1.4652014652014655,-1.0
2024-04-13,2324,Premier League,Brentford,Sheffield United,BTTS_NO,0.3500000000000001,2.8571428571428563,2.7210884353741487,1.7210884353741487
2024-04-13,2324,Premier League,Burnley,Brighton,OVER25,0.7,1.4285714285714286,1.3605442176870748,-1.0
2024-04-13,2324,Premier League,Burnley,Brighton,UNDER25,0.30000000000000004,3.333333333333333,3.174603174603174,2.174603174603174
2024-04-13,2324,Premier League,Burnley,Brighton,BTTS_YES,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-13,2324,Premier League,Burnley,Brighton,BTTS_NO,0.5,2.0,1.9047619047619047,-1.0
2024-04-13,2324,Premier League,Man City,Luton,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-13,2324,Premier League,Man City,Luton,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2024-04-13,2324,Premier League,Man City,Luton,BTTS_YES,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2024-04-13,2324,Premier League,Man City,Luton,BTTS_NO,0.25,4.0,3.8095238095238093,-1.0
2024-04-13,2324,Premier League,Newcastle,Tottenham,OVER25,0.8500000000000001,1.176470588235294,1.1204481792717085,0.12044817927170848
2024-04-13,2324,Premier League,Newcastle,Tottenham,UNDER25,0.1499999999999999,6.6666666666666705,6.349206349206352,-1.0
2024-04-13,2324,Premier League,Newcastle,Tottenham,BTTS_YES,0.8,1.25,1.1904761904761905,-1.0
2024-04-13,2324,Premier League,Newcastle,Tottenham,BTTS_NO,0.19999999999999996,5.000000000000001,4.761904761904763,3.7619047619047628
2024-04-13,2324,Premier League,Nott'm Forest,Wolves,OVER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-13,2324,Premier League,Nott'm Forest,Wolves,UNDER25,0.5,2.0,1.9047619047619047,-1.0
2024-04-13,2324,Premier League,Nott'm Forest,Wolves,BTTS_YES,0.6499999999999999,1.5384615384615388,1.4652014652014655,0.46520146520146555
2024-04-13,2324,Premier League,Nott'm Forest,Wolves,BTTS_NO,0.3500000000000001,2.8571428571428563,2.7210884353741487,-1.0
2024-04-13,2324,Serie A,Bologna,Monza,OVER25,0.45,2.2222222222222223,2.1164021164021163,-1.0
2024-04-13,2324,Serie A,Bologna,Monza,UNDER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-13,2324,Serie A,Bologna,Monza,BTTS_YES,0.35,2.857142857142857,2.7210884353741496,-1.0
2024-04-13,2324,Serie A,Bologna,Monza,BTTS_NO,0.65,1.5384615384615383,1.4652014652014649,0.4652014652014649
2024-04-13,2324,Serie A,Lecce,Empoli,OVER25,0.4,2.5,2.380952380952381,-1.0
2024-04-13,2324,Serie A,Lecce,Empoli,UNDER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-13,2324,Serie A,Lecce,Empoli,BTTS_YES,0.4,2.5,2.380952380952381,-1.0
2024-04-13,2324,Serie A,Lecce,Empoli,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-13,2324,Serie A,Torino,Juventus,OVER25,0.30000000000000004,3.333333333333333,3.174603174603174,-1.0
2024-04-13,2324,Serie A,Torino,Juventus,UNDER25,0.7,1.4285714285714286,1.3605442176870748,0.3605442176870748
2024-04-13,2324,Serie A,Torino,Juventus,BTTS_YES,0.45,2.2222222222222223,2.1164021164021163,-1.0
2024-04-13,2324,Serie A,Torino,Juventus,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-14,2324,Bundesliga,Darmstadt,Freiburg,OVER25,0.75,1.3333333333333333,1.2698412698412698,-1.0
2024-04-14,2324,Bundesliga,Darmstadt,Freiburg,UNDER25,0.25,4.0,3.8095238095238093,2.8095238095238093
2024-04-14,2324,Bundesliga,Darmstadt,Freiburg,BTTS_YES,0.6000000000000001,1.6666666666666665,1.587301587301587,-1.0
2024-04-14,2324,Bundesliga,Darmstadt,Freiburg,BTTS_NO,0.3999999999999999,2.5000000000000004,2.3809523809523814,1.3809523809523814
2024-04-14,2324,Bundesliga,Leverkusen,Werder Bremen,OVER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-14,2324,Bundesliga,Leverkusen,Werder Bremen,UNDER25,0.5,2.0,1.9047619047619047,-1.0
2024-04-14,2324,Bundesliga,Leverkusen,Werder Bremen,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,-1.0
2024-04-14,2324,Bundesliga,Leverkusen,Werder Bremen,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2024-04-14,2324,La Liga,Ath Bilbao,Villarreal,OVER25,0.4,2.5,2.380952380952381,-1.0
2024-04-14,2324,La Liga,Ath Bilbao,Villarreal,UNDER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-14,2324,La Liga,Ath Bilbao,Villarreal,BTTS_YES,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-14,2324,La Liga,Ath Bilbao,Villarreal,BTTS_NO,0.5,2.0,1.9047619047619047,-1.0
2024-04-14,2324,La Liga,Granada,Alaves,OVER25,0.25,4.0,3.8095238095238093,-1.0
2024-04-14,2324,La Liga,Granada,Alaves,UNDER25,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2024-04-14,2324,La Liga,Granada,Alaves,BTTS_YES,0.4,2.5,2.380952380952381,-1.0
2024-04-14,2324,La Liga,Granada,Alaves,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-14,2324,La Liga,Las Palmas,Sevilla,OVER25,0.4,2.5,2.380952380952381,-1.0
2024-04-14,2324,La Liga,Las Palmas,Sevilla,UNDER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-14,2324,La Liga,Las Palmas,Sevilla,BTTS_YES,0.5,2.0,1.9047619047619047,-1.0
2024-04-14,2324,La Liga,Las Palmas,Sevilla,BTTS_NO,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-14,2324,La Liga,Sociedad,Almeria,OVER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-14,2324,La Liga,Sociedad,Almeria,UNDER25,0.5,2.0,1.9047619047619047,-1.0
2024-04-14,2324,La Liga,Sociedad,Almeria,BTTS_YES,0.45,2.2222222222222223,2.1164021164021163,1.1164021164021163
2024-04-14,2324,La Liga,Sociedad,Almeria,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,-1.0
2024-04-14,2324,Ligue 1,Clermont,Montpellier,OVER25,0.6,1.6666666666666667,1.5873015873015872,-1.0
2024-04-14,2324,Ligue 1,Clermont,Montpellier,UNDER25,0.4,2.5,2.380952380952381,1.380952380952381
2024-04-14,2324,Ligue 1,Clermont,Montpellier,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-14,2324,Ligue 1,Clermont,Montpellier,BTTS_NO,0.4,2.5,2.380952380952381,-1.0
2024-04-14,2324,Ligue 1,Le Havre,Nantes,OVER25,0.4,2.5,2.380952380952381,-1.0
2024-04-14,2324,Ligue 1,Le Havre,Nantes,UNDER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-14,2324,Ligue 1,Le Havre,Nantes,BTTS_YES,0.45,2.2222222222222223,2.1164021164021163,-1.0
2024-04-14,2324,Ligue 1,Le Havre,Nantes,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-14,2324,Ligue 1,Lyon,Brest,OVER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2024-04-14,2324,Ligue 1,Lyon,Brest,UNDER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2024-04-14,2324,Ligue 1,Lyon,Brest,BTTS_YES,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-14,2324,Ligue 1,Lyon,Brest,BTTS_NO,0.5,2.0,1.9047619047619047,-1.0
2024-04-14,2324,Premier League,Arsenal,Aston Villa,OVER25,0.8,1.25,1.1904761904761905,-1.0
2024-04-14,2324,Premier League,Arsenal,Aston Villa,UNDER25,0.19999999999999996,5.000000000000001,4.761904761904763,3.7619047619047628
2024-04-14,2324,Premier League,Arsenal,Aston Villa,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,-1.0
2024-04-14,2324,Premier League,Arsenal,Aston Villa,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2024-04-14,2324,Premier League,Liverpool,Crystal Palace,OVER25,0.7,1.4285714285714286,1.3605442176870748,-1.0
2024-04-14,2324,Premier League,Liverpool,Crystal Palace,UNDER25,0.30000000000000004,3.333333333333333,3.174603174603174,2.174603174603174
2024-04-14,2324,Premier League,Liverpool,Crystal Palace,BTTS_YES,0.8500000000000001,1.176470588235294,1.1204481792717085,-1.0
2024-04-14,2324,Premier League,Liverpool,Crystal Palace,BTTS_NO,0.1499999999999999,6.6666666666666705,6.349206349206352,5.349206349206352
2024-04-14,2324,Premier League,West Ham,Fulham,OVER25,0.8,1.25,1.1904761904761905,-1.0
2024-04-14,2324,Premier League,West Ham,Fulham,UNDER25,0.19999999999999996,5.000000000000001,4.761904761904763,3.7619047619047628
2024-04-14,2324,Premier League,West Ham,Fulham,BTTS_YES,0.7,1.4285714285714286,1.3605442176870748,-1.0
2024-04-14,2324,Premier League,West Ham,Fulham,BTTS_NO,0.30000000000000004,3.333333333333333,3.174603174603174,2.174603174603174
2024-04-14,2324,Serie A,Inter,Cagliari,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-14,2324,Serie A,Inter,Cagliari,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2024-04-14,2324,Serie A,Inter,Cagliari,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-14,2324,Serie A,Inter,Cagliari,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2024-04-14,2324,Serie A,Napoli,Frosinone,OVER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-14,2324,Serie A,Napoli,Frosinone,UNDER25,0.5,2.0,1.9047619047619047,-1.0
2024-04-14,2324,Serie A,Napoli,Frosinone,BTTS_YES,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2024-04-14,2324,Serie A,Napoli,Frosinone,BTTS_NO,0.25,4.0,3.8095238095238093,-1.0
2024-04-14,2324,Serie A,Sassuolo,Milan,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-14,2324,Serie A,Sassuolo,Milan,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2024-04-14,2324,Serie A,Sassuolo,Milan,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-14,2324,Serie A,Sassuolo,Milan,BTTS_NO,0.4,2.5,2.380952380952381,-1.0
2024-04-15,2324,La Liga,Osasuna,Valencia,OVER25,0.25,4.0,3.8095238095238093,-1.0
2024-04-15,2324,La Liga,Osasuna,Valencia,UNDER25,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2024-04-15,2324,La Liga,Osasuna,Valencia,BTTS_YES,0.25,4.0,3.8095238095238093,-1.0
2024-04-15,2324,La Liga,Osasuna,Valencia,BTTS_NO,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2024-04-15,2324,Premier League,Chelsea,Everton,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-15,2324,Premier League,Chelsea,Everton,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2024-04-15,2324,Premier League,Chelsea,Everton,BTTS_YES,0.75,1.3333333333333333,1.2698412698412698,-1.0
2024-04-15,2324,Premier League,Chelsea,Everton,BTTS_NO,0.25,4.0,3.8095238095238093,2.8095238095238093
2024-04-15,2324,Serie A,Atalanta,Verona,OVER25,0.6000000000000001,1.6666666666666665,1.587301587301587,0.587301587301587
2024-04-15,2324,Serie A,Atalanta,Verona,UNDER25,0.3999999999999999,2.5000000000000004,2.3809523809523814,-1.0
2024-04-15,2324,Serie A,Atalanta,Verona,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-15,2324,Serie A,Atalanta,Verona,BTTS_NO,0.4,2.5,2.380952380952381,-1.0
2024-04-15,2324,Serie A,Fiorentina,Genoa,OVER25,0.5,2.0,1.9047619047619047,-1.0
2024-04-15,2324,Serie A,Fiorentina,Genoa,UNDER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-15,2324,Serie A,Fiorentina,Genoa,BTTS_YES,0.6499999999999999,1.5384615384615388,1.4652014652014655,0.46520146520146555
2024-04-15,2324,Serie A,Fiorentina,Genoa,BTTS_NO,0.3500000000000001,2.8571428571428563,2.7210884353741487,-1.0
2024-04-19,2324,Bundesliga,Ein Frankfurt,Augsburg,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-19,2324,Bundesliga,Ein Frankfurt,Augsburg,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2024-04-19,2324,Bundesliga,Ein Frankfurt,Augsburg,BTTS_YES,0.6499999999999999,1.5384615384615388,1.4652014652014655,0.46520146520146555
2024-04-19,2324,Bundesliga,Ein Frankfurt,Augsburg,BTTS_NO,0.3500000000000001,2.8571428571428563,2.7210884353741487,-1.0
2024-04-19,2324,La Liga,Ath Bilbao,Granada,OVER25,0.3,3.3333333333333335,3.1746031746031744,-1.0
2024-04-19,2324,La Liga,Ath Bilbao,Granada,UNDER25,0.7,1.4285714285714286,1.3605442176870748,0.3605442176870748
2024-04-19,2324,La Liga,Ath Bilbao,Granada,BTTS_YES,0.4,2.5,2.380952380952381,1.380952380952381
2024-04-19,2324,La Liga,Ath Bilbao,Granada,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,-1.0
2024-04-19,2324,Ligue 1,Nice,Lorient,OVER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-19,2324,Ligue 1,Nice,Lorient,UNDER25,0.5,2.0,1.9047619047619047,-1.0
2024-04-19,2324,Ligue 1,Nice,Lorient,BTTS_YES,0.5,2.0,1.9047619047619047,-1.0
2024-04-19,2324,Ligue 1,Nice,Lorient,BTTS_NO,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-19,2324,Serie A,Cagliari,Juventus,OVER25,0.45,2.2222222222222223,2.1164021164021163,1.1164021164021163
2024-04-19,2324,Serie A,Cagliari,Juventus,UNDER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2024-04-19,2324,Serie A,Cagliari,Juventus,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2024-04-19,2324,Serie A,Cagliari,Juventus,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2024-04-19,2324,Serie A,Genoa,Lazio,OVER25,0.5,2.0,1.9047619047619047,-1.0
2024-04-19,2324,Serie A,Genoa,Lazio,UNDER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-19,2324,Serie A,Genoa,Lazio,BTTS_YES,0.6499999999999999,1.5384615384615388,1.4652014652014655,-1.0
2024-04-19,2324,Serie A,Genoa,Lazio,BTTS_NO,0.3500000000000001,2.8571428571428563,2.7210884353741487,1.7210884353741487
2024-04-20,2324,Bundesliga,FC Koln,Darmstadt,OVER25,0.4,2.5,2.380952380952381,-1.0
2024-04-20,2324,Bundesliga,FC Koln,Darmstadt,UNDER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-20,2324,Bundesliga,FC Koln,Darmstadt,BTTS_YES,0.5,2.0,1.9047619047619047,-1.0
2024-04-20,2324,Bundesliga,FC Koln,Darmstadt,BTTS_NO,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-20,2324,Bundesliga,Heidenheim,RB Leipzig,OVER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2024-04-20,2324,Bundesliga,Heidenheim,RB Leipzig,UNDER25,0.4,2.5,2.380952380952381,-1.0
2024-04-20,2324,Bundesliga,Heidenheim,RB Leipzig,BTTS_YES,0.65,1.5384615384615383,1.4652014652014649,0.4652014652014649
2024-04-20,2324,Bundesliga,Heidenheim,RB Leipzig,BTTS_NO,0.35,2.857142857142857,2.7210884353741496,-1.0
2024-04-20,2324,Bundesliga,Hoffenheim,M'gladbach,OVER25,0.7,1.4285714285714286,1.3605442176870748,0.3605442176870748
2024-04-20,2324,Bundesliga,Hoffenheim,M'gladbach,UNDER25,0.30000000000000004,3.333333333333333,3.174603174603174,-1.0
2024-04-20,2324,Bundesliga,Hoffenheim,M'gladbach,BTTS_YES,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2024-04-20,2324,Bundesliga,Hoffenheim,M'gladbach,BTTS_NO,0.25,4.0,3.8095238095238093,-1.0
2024-04-20,2324,Bundesliga,Union Berlin,Bayern Munich,OVER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-20,2324,Bundesliga,Union Berlin,Bayern Munich,UNDER25,0.5,2.0,1.9047619047619047,-1.0
2024-04-20,2324,Bundesliga,Union Berlin,Bayern Munich,BTTS_YES,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-20,2324,Bundesliga,Union Berlin,Bayern Munich,BTTS_NO,0.5,2.0,1.9047619047619047,-1.0
2024-04-20,2324,Bundesliga,Wolfsburg,Bochum,OVER25,0.6,1.6666666666666667,1.5873015873015872,-1.0
2024-04-20,2324,Bundesliga,Wolfsburg,Bochum,UNDER25,0.4,2.5,2.380952380952381,1.380952380952381
2024-04-20,2324,Bundesliga,Wolfsburg,Bochum,BTTS_YES,0.75,1.3333333333333333,1.2698412698412698,-1.0
2024-04-20,2324,Bundesliga,Wolfsburg,Bochum,BTTS_NO,0.25,4.0,3.8095238095238093,2.8095238095238093
2024-04-20,2324,La Liga,Celta,Las Palmas,OVER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2024-04-20,2324,La Liga,Celta,Las Palmas,UNDER25,0.5,2.0,1.9047619047619047,-1.0
2024-04-20,2324,La Liga,Celta,Las Palmas,BTTS_YES,0.45,2.2222222222222223,2.1164021164021163,1.1164021164021163
2024-04-20,2324,La Liga,Celta,Las Palmas,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,-1.0
2024-04-20,2324,La Liga,Girona,Cadiz,OVER25,0.3,3.3333333333333335,3.1746031746031744,2.1746031746031744
2024-04-20,2324,La Liga,Girona,Cadiz,UNDER25,0.7,1.4285714285714286,1.3605442176870748,-1.0
2024-04-20,2324,La Liga,Girona,Cadiz,BTTS_YES,0.25,4.0,3.8095238095238093,2.8095238095238093
2024-04-20,2324,La Liga,Girona,Cadiz,BTTS_NO,0.75,1.3333333333333333,1.2698412698412698,-1.0
2024-04-20,2324,La Liga,Valencia,Betis,OVER25,0.35,2.857142857142857,2.7210884353741496,1.7210884353741496
2024-04-20,2324,La Liga,Valencia,Betis,UNDER25,0.65,1.5384615384615383,1.4652014652014649,-1.0
2024-04-20,2324,La Liga,Valencia,Betis,BTTS_YES,0.4,2.5,2.380952380952381,1.380952380952381
2024-04-20,2324,La Liga,Valencia,Betis,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,-1.0
2024-04-20,2324,La Liga,Vallecano,Osasuna,OVER25,0.35,2.857142857142857,2.7210884353741496,1.7210884353741496
2024-04-20,2324,La Liga,Vallecano,Osasuna,UNDER25,0.65,1.5384615384615383,1.4652014652014649,-1.0
