season,date,league,home_team,away_team,selection,model_probability,market_probability,edge,reference_odds,odds_source,profit_units
2324,2024-01-14,La Liga,Cadiz,Valencia,UNDER25,0.7,0.6172839506172839,0.08271604938271604,1.55,Media mercato Football-Data,-1.0
2324,2024-01-19,La Liga,Alaves,Cadiz,OVER25,0.4,0.36650485436893204,0.03349514563106798,2.61,Media mercato Football-Data,-1.0
2324,2024-01-20,La Liga,Vallecano,Las Palmas,UNDER25,0.65,0.589873417721519,0.060126582278481,1.62,Media mercato Football-Data,0.6200000000000001
2324,2024-01-20,La Liga,Villarreal,Mallorca,OVER25,0.5,0.4647519582245431,0.03524804177545687,2.05,Media mercato Football-Data,-1.0
2324,2024-01-20,La Liga,Valencia,Ath Bilbao,OVER25,0.5,0.44072164948453607,0.05927835051546393,2.17,Media mercato Football-Data,-1.0
2324,2024-01-20,La Liga,Celta,Sociedad,OVER25,0.4,0.3870967741935484,0.012903225806451646,2.47,Media mercato Football-Data,-1.0
2324,2024-01-21,La Liga,Osasuna,Getafe,UNDER25,0.65,0.639225181598063,0.010774818401937059,1.49,Media mercato Football-Data,-1.0
2324,2024-01-21,La Liga,Real Madrid,Almeria,UNDER25,0.55,0.26708074534161497,0.2829192546583851,3.54,Media mercato Football-Data,-1.0
2324,2024-01-21,La Liga,Betis,Barcelona,UNDER25,0.65,0.43814432989690716,0.21185567010309286,2.18,Media mercato Football-Data,-1.0
2324,2024-01-21,La Liga,Girona,Sevilla,UNDER25,0.5,0.42930591259640094,0.07069408740359906,2.22,Media mercato Football-Data,-1.0
2324,2024-01-22,La Liga,Granada,Ath Madrid,UNDER25,0.55,0.4647519582245431,0.08524804177545692,2.05,Media mercato Football-Data,1.0499999999999998
2324,2024-01-26,La Liga,Almeria,Alaves,OVER25,0.45,0.4296675191815857,0.020332480818414322,2.23,Media mercato Football-Data,1.23
2324,2024-01-27,La Liga,Sociedad,Vallecano,UNDER25,0.65,0.5790816326530612,0.0709183673469388,1.65,Media mercato Football-Data,0.6499999999999999
2324,2024-01-27,La Liga,Las Palmas,Real Madrid,UNDER25,0.6,0.42820512820512824,0.17179487179487174,2.23,Media mercato Football-Data,-1.0
2324,2024-01-27,La Liga,Barcelona,Villarreal,UNDER25,0.30000000000000004,0.29475982532751094,0.005240174672489106,3.23,Media mercato Football-Data,-1.0
2324,2024-01-27,La Liga,Mallorca,Betis,UNDER25,0.85,0.6153846153846154,0.23461538461538456,1.55,Media mercato Football-Data,0.55
2324,2024-01-28,La Liga,Celta,Girona,UNDER25,0.5,0.4543080939947781,0.04569190600522188,2.09,Media mercato Football-Data,1.0899999999999999
2324,2024-01-28,La Liga,Cadiz,Ath Bilbao,UNDER25,0.7,0.5681233933161953,0.13187660668380463,1.68,Media mercato Football-Data,0.6799999999999999
2324,2024-01-28,La Liga,Sevilla,Osasuna,OVER25,0.5,0.42930591259640094,0.07069408740359906,2.22,Media mercato Football-Data,-1.0
2324,2024-01-28,La Liga,Ath Madrid,Valencia,UNDER25,0.55,0.47258485639686687,0.07741514360313317,2.02,Media mercato Football-Data,1.02
2324,2024-01-29,La Liga,Getafe,Granada,UNDER25,0.7,0.586734693877551,0.113265306122449,1.62,Media mercato Football-Data,0.6200000000000001
2324,2024-01-31,La Liga,Barcelona,Osasuna,UNDER25,0.5,0.40909090909090917,0.09090909090909083,2.34,Media mercato Football-Data,1.3399999999999999
2324,2024-01-31,La Liga,Ath Madrid,Vallecano,UNDER25,0.7,0.4597402597402597,0.24025974025974023,2.08,Media mercato Football-Data,-1.0
2324,2024-02-01,La Liga,Getafe,Real Madrid,UNDER25,0.55,0.5013054830287206,0.04869451697127947,1.91,Media mercato Football-Data,0.9099999999999999
2324,2024-02-02,La Liga,Ath Bilbao,Mallorca,UNDER25,0.8,0.5728900255754477,0.22710997442455239,1.67,Media mercato Football-Data,-1.0
2324,2024-02-03,La Liga,Valencia,Almeria,OVER25,0.5,0.4908616187989557,0.009138381201044321,1.95,Media mercato Football-Data,0.95
2324,2024-02-03,La Liga,Granada,Las Palmas,UNDER25,0.75,0.5754475703324808,0.17455242966751916,1.66,Media mercato Football-Data,0.6599999999999999
2324,2024-02-03,La Liga,Alaves,Barcelona,OVER25,0.55,0.5130208333333333,0.036979166666666785,1.87,Media mercato Football-Data,0.8700000000000001
2324,2024-02-03,La Liga,Girona,Sociedad,OVER25,0.5,0.4805194805194806,0.019480519480519376,2.0,Media mercato Football-Data,-1.0
2324,2024-02-04,La Liga,Villarreal,Cadiz,UNDER25,0.5,0.484375,0.015625,1.98,Media mercato Football-Data,0.98
2324,2024-02-04,La Liga,Osasuna,Celta,UNDER25,0.7,0.6109725685785536,0.08902743142144631,1.56,Media mercato Football-Data,-1.0
2324,2024-02-04,La Liga,Betis,Getafe,UNDER25,0.7,0.5816326530612244,0.1183673469387756,1.64,Media mercato Football-Data,0.6399999999999999
2324,2024-02-04,La Liga,Real Madrid,Ath Madrid,UNDER25,0.55,0.4271099744245524,0.12289002557544765,2.24,Media mercato Football-Data,1.2400000000000002
2324,2024-02-05,La Liga,Vallecano,Sevilla,UNDER25,0.6,0.5633074935400517,0.03669250645994826,1.69,Media mercato Football-Data,-1.0
2324,2024-02-09,La Liga,Cadiz,Betis,UNDER25,0.85,0.6418269230769231,0.20817307692307685,1.49,Media mercato Football-Data,0.49
2324,2024-02-10,La Liga,Alaves,Villarreal,OVER25,0.6,0.47519582245430814,0.12480417754569184,2.01,Media mercato Football-Data,-1.0
2324,2024-02-10,La Liga,Sociedad,Osasuna,OVER25,0.35,0.3404255319148936,0.009574468085106369,2.79,Media mercato Football-Data,-1.0
2324,2024-02-10,La Liga,Real Madrid,Girona,UNDER25,0.55,0.33962264150943394,0.2103773584905661,2.8,Media mercato Football-Data,-1.0
2324,2024-02-10,La Liga,Las Palmas,Valencia,UNDER25,0.65,0.6283618581907091,0.02163814180929091,1.52,Media mercato Football-Data,0.52
2324,2024-02-11,La Liga,Getafe,Celta,UNDER25,0.65,0.624078624078624,0.025921375921376,1.53,Media mercato Football-Data,-1.0
2324,2024-02-11,La Liga,Mallorca,Vallecano,UNDER25,0.75,0.6507177033492824,0.09928229665071764,1.46,Media mercato Football-Data,-1.0
2324,2024-02-11,La Liga,Sevilla,Ath Madrid,UNDER25,0.55,0.4804177545691906,0.06958224543080943,1.99,Media mercato Football-Data,0.99
2324,2024-02-11,La Liga,Barcelona,Granada,UNDER25,0.6,0.3248259860788863,0.2751740139211137,2.91,Media mercato Football-Data,-1.0
2324,2024-02-12,La Liga,Almeria,Ath Bilbao,UNDER25,0.55,0.47382198952879584,0.0761780104712042,2.01,Media mercato Football-Data,1.0099999999999998
2324,2024-02-16,La Liga,Villarreal,Getafe,OVER25,0.5,0.4921875,0.0078125,1.95,Media mercato Football-Data,-1.0
2324,2024-02-17,La Liga,Ath Madrid,Las Palmas,UNDER25,0.65,0.4701298701298701,0.1798701298701299,2.04,Media mercato Football-Data,-1.0
2324,2024-02-17,La Liga,Osasuna,Cadiz,UNDER25,0.8,0.6265356265356266,0.1734643734643735,1.52,Media mercato Football-Data,0.52
2324,2024-02-17,La Liga,Celta,Barcelona,UNDER25,0.44999999999999996,0.43076923076923074,0.019230769230769218,2.22,Media mercato Football-Data,-1.0
2324,2024-02-17,La Liga,Valencia,Sevilla,OVER25,0.45,0.4333333333333333,0.01666666666666672,2.21,Media mercato Football-Data,-1.0
2324,2024-02-18,La Liga,Vallecano,Real Madrid,UNDER25,0.6,0.4791666666666667,0.12083333333333329,2.0,Media mercato Football-Data,1.0
2324,2024-02-18,La Liga,Granada,Almeria,UNDER25,0.65,0.5065616797900262,0.14343832020997382,1.88,Media mercato Football-Data,0.8799999999999999
2324,2024-02-18,La Liga,Mallorca,Sociedad,UNDER25,0.75,0.7096069868995633,0.04039301310043675,1.33,Media mercato Football-Data,-1.0
2324,2024-02-18,La Liga,Betis,Alaves,UNDER25,0.7,0.5644329896907216,0.1355670103092783,1.69,Media mercato Football-Data,0.69
2324,2024-02-19,La Liga,Ath Bilbao,Girona,UNDER25,0.55,0.4430051813471503,0.10699481865284977,2.15,Media mercato Football-Data,-1.0
2324,2024-02-23,La Liga,Sociedad,Villarreal,UNDER25,0.55,0.5144356955380577,0.035564304461942364,1.85,Media mercato Football-Data,-1.0
2324,2024-02-24,La Liga,Barcelona,Getafe,OVER25,0.6000000000000001,0.5852417302798981,0.014758269720101969,1.63,Media mercato Football-Data,0.6299999999999999
2324,2024-02-24,La Liga,Alaves,Mallorca,OVER25,0.4,0.3248847926267281,0.07511520737327193,2.93,Media mercato Football-Data,-1.0
2324,2024-02-24,La Liga,Almeria,Ath Madrid,UNDER25,0.55,0.4554973821989528,0.09450261780104724,2.08,Media mercato Football-Data,-1.0
2324,2024-02-25,La Liga,Cadiz,Celta,UNDER25,0.7,0.6359223300970874,0.06407766990291253,1.5,Media mercato Football-Data,-1.0
2324,2024-02-25,La Liga,Betis,Ath Bilbao,UNDER25,0.75,0.5595854922279793,0.19041450777202074,1.7,Media mercato Football-Data,-1.0
2324,2024-02-25,La Liga,Las Palmas,Osasuna,UNDER25,0.65,0.6222222222222222,0.02777777777777779,1.53,Media mercato Football-Data,0.53
2324,2024-02-25,La Liga,Real Madrid,Sevilla,UNDER25,0.55,0.37192118226600984,0.1780788177339902,2.55,Media mercato Football-Data,1.5499999999999998
2324,2024-02-26,La Liga,Girona,Vallecano,UNDER25,0.55,0.451948051948052,0.09805194805194806,2.11,Media mercato Football-Data,-1.0
2324,2024-03-01,La Liga,Celta,Almeria,OVER25,0.55,0.48958333333333337,0.060416666666666674,1.96,Media mercato Football-Data,-1.0
2324,2024-03-02,La Liga,Sevilla,Sociedad,UNDER25,0.65,0.6383495145631067,0.011650485436893288,1.49,Media mercato Football-Data,-1.0
2324,2024-03-02,La Liga,Vallecano,Cadiz,UNDER25,0.7,0.6341463414634148,0.0658536585365852,1.5,Media mercato Football-Data,0.5
2324,2024-03-02,La Liga,Getafe,Las Palmas,OVER25,0.45,0.37684729064039413,0.07315270935960588,2.53,Media mercato Football-Data,1.5299999999999998
2324,2024-03-02,La Liga,Valencia,Real Madrid,UNDER25,0.65,0.5143603133159269,0.1356396866840731,1.86,Media mercato Football-Data,-1.0
2324,2024-03-03,La Liga,Villarreal,Granada,UNDER25,0.6,0.41624365482233505,0.18375634517766493,2.3,Media mercato Football-Data,-1.0
2324,2024-03-03,La Liga,Ath Madrid,Betis,UNDER25,0.6,0.451948051948052,0.148051948051948,2.11,Media mercato Football-Data,-1.0
2324,2024-03-03,La Liga,Mallorca,Girona,OVER25,0.5,0.4430051813471503,0.05699481865284972,2.15,Media mercato Football-Data,-1.0
2324,2024-03-03,La Liga,Ath Bilbao,Barcelona,OVER25,0.6000000000000001,0.5492227979274612,0.050777202072538885,1.74,Media mercato Football-Data,-1.0
2324,2024-03-04,La Liga,Osasuna,Alaves,UNDER25,0.65,0.6323529411764707,0.01764705882352935,1.5,Media mercato Football-Data,0.5
2324,2024-03-08,La Liga,Barcelona,Mallorca,OVER25,0.6000000000000001,0.5286458333333333,0.07135416666666683,1.81,Media mercato Football-Data,-1.0
2324,2024-03-09,La Liga,Valencia,Getafe,OVER25,0.45,0.354916067146283,0.09508393285371702,2.69,Media mercato Football-Data,-1.0
2324,2024-03-09,La Liga,Cadiz,Ath Madrid,UNDER25,0.65,0.5503875968992248,0.09961240310077524,1.74,Media mercato Football-Data,0.74
2324,2024-03-09,La Liga,Granada,Sociedad,UNDER25,0.65,0.5790816326530612,0.0709183673469388,1.65,Media mercato Football-Data,-1.0
2324,2024-03-09,La Liga,Girona,Osasuna,UNDER25,0.6,0.4455958549222798,0.15440414507772016,2.14,Media mercato Football-Data,1.1400000000000001
2324,2024-03-10,La Liga,Alaves,Vallecano,UNDER25,0.65,0.6283618581907091,0.02163814180929091,1.52,Media mercato Football-Data,0.52
2324,2024-03-10,La Liga,Las Palmas,Ath Bilbao,OVER25,0.45,0.43556701030927836,0.014432989690721654,2.19,Media mercato Football-Data,-1.0
2324,2024-03-10,La Liga,Real Madrid,Celta,UNDER25,0.5,0.37623762376237624,0.12376237623762376,2.52,Media mercato Football-Data,-1.0
2324,2024-03-10,La Liga,Betis,Villarreal,UNDER25,0.5,0.4571428571428572,0.042857142857142816,2.09,Media mercato Football-Data,-1.0
2324,2024-03-11,La Liga,Almeria,Sevilla,UNDER25,0.55,0.5052356020942408,0.04476439790575926,1.89,Media mercato Football-Data,-1.0
2324,2024-03-15,La Liga,Sociedad,Cadiz,UNDER25,0.65,0.6059850374064838,0.04401496259351623,1.58,Media mercato Football-Data,0.5800000000000001
2324,2024-03-16,La Liga,Mallorca,Granada,UNDER25,0.65,0.6025,0.04749999999999999,1.59,Media mercato Football-Data,0.5900000000000001
2324,2024-03-16,La Liga,Osasuna,Real Madrid,UNDER25,0.65,0.4765625,0.17343750000000002,2.01,Media mercato Football-Data,-1.0
2324,2024-03-16,La Liga,Getafe,Girona,UNDER25,0.55,0.4817708333333334,0.06822916666666662,1.99,Media mercato Football-Data,0.99
2324,2024-03-16,La Liga,Ath Bilbao,Alaves,UNDER25,0.65,0.5644329896907216,0.08556701030927838,1.69,Media mercato Football-Data,0.69
2324,2024-03-17,La Liga,Sevilla,Celta,OVER25,0.55,0.4623376623376624,0.08766233766233766,2.07,Media mercato Football-Data,1.0699999999999998
2324,2024-03-17,La Liga,Las Palmas,Almeria,OVER25,0.5,0.4934383202099738,0.006561679790026198,1.93,Media mercato Football-Data,-1.0
2324,2024-03-17,La Liga,Villarreal,Valencia,OVER25,0.5,0.4830287206266319,0.01697127937336812,1.98,Media mercato Football-Data,-1.0
2324,2024-03-17,La Liga,Vallecano,Betis,OVER25,0.45,0.4245524296675191,0.025447570332480907,2.25,Media mercato Football-Data,-1.0
2324,2024-03-17,La Liga,Ath Madrid,Barcelona,OVER25,0.6,0.578005115089514,0.021994884910485957,1.65,Media mercato Football-Data,0.6499999999999999
2324,2024-03-29,La Liga,Cadiz,Granada,UNDER25,0.75,0.5913705583756345,0.15862944162436554,1.61,Media mercato Football-Data,0.6100000000000001
2324,2024-03-30,La Liga,Getafe,Sevilla,OVER25,0.5,0.4271099744245524,0.0728900255754476,2.24,Media mercato Football-Data,-1.0
2324,2024-03-30,La Liga,Almeria,Osasuna,UNDER25,0.6,0.5478036175710594,0.052196382428940535,1.75,Media mercato Football-Data,-1.0
2324,2024-03-30,La Liga,Valencia,Mallorca,OVER25,0.35,0.31890660592255127,0.03109339407744871,2.99,Media mercato Football-Data,-1.0
2324,2024-03-30,La Liga,Barcelona,Las Palmas,UNDER25,0.44999999999999996,0.34761904761904766,0.1023809523809523,2.74,Media mercato Football-Data,1.7400000000000002
2324,2024-03-31,La Liga,Celta,Vallecano,OVER25,0.5,0.43444730077120824,0.06555269922879176,2.2,Media mercato Football-Data,-1.0
2324,2024-03-31,La Liga,Girona,Betis,UNDER25,0.6,0.4444444444444444,0.15555555555555556,2.15,Media mercato Football-Data,-1.0
2324,2024-03-31,La Liga,Alaves,Sociedad,OVER25,0.4,0.3452380952380952,0.054761904761904845,2.75,Media mercato Football-Data,-1.0
2324,2024-03-31,La Liga,Real Madrid,Ath Bilbao,UNDER25,0.5,0.4571428571428572,0.042857142857142816,2.09,Media mercato Football-Data,1.0899999999999999
2324,2024-04-01,La Liga,Villarreal,Ath Madrid,UNDER25,0.5,0.4025316455696203,0.09746835443037971,2.36,Media mercato Football-Data,-1.0
2324,2024-04-04,La Liga,Granada,Valencia,UNDER25,0.7,0.5928753180661578,0.10712468193384217,1.6,Media mercato Football-Data,0.6000000000000001
2324,2024-04-12,La Liga,Betis,Celta,OVER25,0.55,0.47135416666666663,0.07864583333333341,2.03,Media mercato Football-Data,1.0299999999999998
2324,2024-04-13,La Liga,Ath Madrid,Girona,UNDER25,0.44999999999999996,0.4173027989821883,0.03269720101781165,2.29,Media mercato Football-Data,-1.0
2324,2024-04-13,La Liga,Vallecano,Getafe,UNDER25,0.65,0.6341463414634148,0.01585365853658527,1.5,Media mercato Football-Data,0.5
2324,2024-04-13,La Liga,Mallorca,Real Madrid,UNDER25,0.6,0.5402597402597403,0.05974025974025965,1.77,Media mercato Football-Data,0.77
2324,2024-04-13,La Liga,Cadiz,Barcelona,UNDER25,0.65,0.5143603133159269,0.1356396866840731,1.86,Media mercato Football-Data,0.8600000000000001
2324,2024-04-14,La Liga,Las Palmas,Sevilla,UNDER25,0.6,0.5607235142118864,0.0392764857881136,1.7,Media mercato Football-Data,0.7
2324,2024-04-14,La Liga,Granada,Alaves,UNDER25,0.75,0.5924050632911392,0.15759493670886082,1.61,Media mercato Football-Data,0.6100000000000001
2324,2024-04-14,La Liga,Ath Bilbao,Villarreal,UNDER25,0.6,0.43927648578811374,0.16072351421188624,2.17,Media mercato Football-Data,1.17
2324,2024-04-14,La Liga,Sociedad,Almeria,UNDER25,0.5,0.4583333333333333,0.041666666666666685,2.08,Media mercato Football-Data,-1.0
2324,2024-04-15,La Liga,Osasuna,Valencia,UNDER25,0.75,0.6365853658536585,0.11341463414634145,1.49,Media mercato Football-Data,0.49
2324,2024-04-19,La Liga,Ath Bilbao,Granada,UNDER25,0.7,0.4358974358974359,0.26410256410256405,2.2,Media mercato Football-Data,1.2000000000000002
2324,2024-04-20,La Liga,Celta,Las Palmas,OVER25,0.5,0.4675324675324676,0.03246753246753242,2.05,Media mercato Football-Data,1.0499999999999998
2324,2024-04-20,La Liga,Vallecano,Osasuna,UNDER25,0.65,0.635036496350365,0.014963503649635057,1.5,Media mercato Football-Data,-1.0
2324,2024-04-20,La Liga,Valencia,Betis,UNDER25,0.65,0.5717948717948719,0.07820512820512815,1.67,Media mercato Football-Data,-1.0
2324,2024-04-20,La Liga,Girona,Cadiz,UNDER25,0.7,0.44072164948453607,0.2592783505154639,2.17,Media mercato Football-Data,-1.0
2324,2024-04-21,La Liga,Getafe,Sociedad,OVER25,0.4,0.35748792270531404,0.04251207729468598,2.66,Media mercato Football-Data,-1.0
2324,2024-04-21,La Liga,Almeria,Villarreal,UNDER25,0.44999999999999996,0.41265822784810124,0.03734177215189871,2.32,Media mercato Football-Data,-1.0
2324,2024-04-21,La Liga,Alaves,Ath Madrid,OVER25,0.44999999999999996,0.43444730077120824,0.015552699228791711,2.2,Media mercato Football-Data,-1.0
2324,2024-04-21,La Liga,Real Madrid,Barcelona,UNDER25,0.55,0.38308457711442784,0.1669154228855722,2.48,Media mercato Football-Data,-1.0
2324,2024-04-22,La Liga,Sevilla,Mallorca,UNDER25,0.65,0.6383495145631067,0.011650485436893288,1.49,Media mercato Football-Data,-1.0
2324,2024-04-26,La Liga,Sociedad,Real Madrid,OVER25,0.5,0.4296675191815857,0.07033248081841431,2.23,Media mercato Football-Data,-1.0
2324,2024-04-27,La Liga,Las Palmas,Girona,UNDER25,0.55,0.43958868894601544,0.1104113110539846,2.18,Media mercato Football-Data,1.1800000000000002
2324,2024-04-27,La Liga,Almeria,Getafe,UNDER25,0.55,0.5440414507772021,0.005958549222797926,1.76,Media mercato Football-Data,-1.0
2324,2024-04-27,La Liga,Alaves,Celta,OVER25,0.45,0.3975,0.05249999999999999,2.41,Media mercato Football-Data,1.4100000000000001
2324,2024-04-27,La Liga,Ath Madrid,Ath Bilbao,UNDER25,0.55,0.5117493472584856,0.0382506527415144,1.87,Media mercato Football-Data,-1.0
2324,2024-04-28,La Liga,Cadiz,Mallorca,UNDER25,0.7,0.6877828054298643,0.012217194570135703,1.38,Media mercato Football-Data,0.3799999999999999
2324,2024-04-28,La Liga,Granada,Osasuna,UNDER25,0.65,0.583756345177665,0.06624365482233507,1.64,Media mercato Football-Data,-1.0
2324,2024-04-28,La Liga,Villarreal,Vallecano,UNDER25,0.55,0.4699738903394256,0.08002610966057444,2.03,Media mercato Football-Data,-1.0
2324,2024-04-28,La Liga,Betis,Sevilla,OVER25,0.55,0.4647519582245431,0.08524804177545692,2.05,Media mercato Football-Data,-1.0
2324,2024-04-29,La Liga,Barcelona,Valencia,UNDER25,0.55,0.4183673469387755,0.13163265306122457,2.28,Media mercato Football-Data,-1.0
2324,2024-05-03,La Liga,Getafe,Ath Bilbao,UNDER25,0.65,0.6059850374064838,0.04401496259351623,1.58,Media mercato Football-Data,0.5800000000000001
2324,2024-05-04,La Liga,Sociedad,Las Palmas,UNDER25,0.6,0.4908616187989557,0.1091383812010443,1.95,Media mercato Football-Data,0.95
2324,2024-05-04,La Liga,Real Madrid,Cadiz,UNDER25,0.65,0.42930591259640094,0.22069408740359908,2.22,Media mercato Football-Data,-1.0
2324,2024-05-04,La Liga,Girona,Barcelona,UNDER25,0.4,0.34360189573459715,0.05639810426540287,2.77,Media mercato Football-Data,-1.0
2324,2024-05-04,La Liga,Mallorca,Ath Madrid,OVER25,0.5,0.399497487437186,0.100502512562814,2.39,Media mercato Football-Data,-1.0
2324,2024-05-05,La Liga,Osasuna,Betis,OVER25,0.5,0.441860465116279,0.05813953488372098,2.16,Media mercato Football-Data,-1.0
2324,2024-05-05,La Liga,Celta,Villarreal,OVER25,0.7,0.5754475703324808,0.12455242966751912,1.66,Media mercato Football-Data,0.6599999999999999
2324,2024-05-05,La Liga,Valencia,Alaves,UNDER25,0.8,0.6464891041162226,0.15351089588377742,1.46,Media mercato Football-Data,0.45999999999999996
2324,2024-05-05,La Liga,Sevilla,Granada,UNDER25,0.6,0.4765625,0.12343749999999998,2.01,Media mercato Football-Data,-1.0
2324,2024-05-05,La Liga,Vallecano,Almeria,UNDER25,0.5,0.47780678851174935,0.022193211488250653,2.0,Media mercato Football-Data,1.0
2324,2024-05-10,La Liga,Alaves,Girona,UNDER25,0.65,0.46874999999999994,0.18125000000000008,2.04,Media mercato Football-Data,-1.0
2324,2024-05-11,La Liga,Mallorca,Las Palmas,UNDER25,0.75,0.6231527093596059,0.12684729064039413,1.53,Media mercato Football-Data,0.53
2324,2024-05-11,La Liga,Villarreal,Sevilla,UNDER25,0.4,0.3984962406015038,0.0015037593984962294,2.4,Media mercato Football-Data,-1.0
2324,2024-05-11,La Liga,Granada,Real Madrid,UNDER25,0.55,0.41902313624678666,0.13097686375321338,2.26,Media mercato Football-Data,-1.0
2324,2024-05-11,La Liga,Ath Bilbao,Osasuna,UNDER25,0.65,0.5078534031413613,0.14214659685863873,1.88,Media mercato Football-Data,-1.0
2324,2024-05-12,La Liga,Cadiz,Getafe,UNDER25,0.7,0.6274509803921569,0.0725490196078431,1.52,Media mercato Football-Data,0.52
2324,2024-05-12,La Liga,Ath Madrid,Celta,OVER25,0.75,0.5984848484848484,0.1515151515151516,1.59,Media mercato Football-Data,-1.0
2324,2024-05-12,La Liga,Valencia,Vallecano,UNDER25,0.7,0.625615763546798,0.07438423645320191,1.52,Media mercato Football-Data,0.52
2324,2024-05-12,La Liga,Betis,Almeria,UNDER25,0.4,0.37623762376237624,0.023762376237623783,2.52,Media mercato Football-Data,-1.0
2324,2024-05-13,La Liga,Barcelona,Sociedad,OVER25,0.55,0.49868766404199477,0.05131233595800527,1.91,Media mercato Football-Data,-1.0
2324,2024-05-14,La Liga,Osasuna,Mallorca,UNDER25,0.7,0.6720554272517322,0.027944572748267782,1.42,Media mercato Football-Data,0.41999999999999993
2324,2024-05-14,La Liga,Real Madrid,Alaves,UNDER25,0.6,0.3616504854368932,0.23834951456310677,2.63,Media mercato Football-Data,-1.0
2324,2024-05-14,La Liga,Girona,Villarreal,UNDER25,0.30000000000000004,0.2835820895522388,0.016417910447761253,3.36,Media mercato Football-Data,2.36
2324,2024-05-15,La Liga,Sevilla,Cadiz,UNDER25,0.55,0.5324675324675325,0.01753246753246751,1.8,Media mercato Football-Data,0.8
2324,2024-05-15,La Liga,Vallecano,Granada,UNDER25,0.6,0.5604113110539846,0.039588688946015416,1.71,Media mercato Football-Data,-1.0
2324,2024-05-15,La Liga,Celta,Ath Bilbao,OVER25,0.5,0.48958333333333337,0.01041666666666663,1.96,Media mercato Football-Data,0.96
2324,2024-05-15,La Liga,Getafe,Ath Madrid,OVER25,0.44999999999999996,0.43958868894601544,0.010411311053984518,2.18,Media mercato Football-Data,1.1800000000000002
2324,2024-05-16,La Liga,Las Palmas,Betis,UNDER25,0.55,0.5194805194805195,0.030519480519480502,1.85,Media mercato Football-Data,-1.0
2324,2024-05-16,La Liga,Almeria,Barcelona,UNDER25,0.4,0.29955947136563876,0.10044052863436126,3.18,Media mercato Football-Data,2.18
2324,2024-05-16,La Liga,Sociedad,Valencia,UNDER25,0.65,0.5765306122448979,0.07346938775510214,1.66,Media mercato Football-Data,0.6599999999999999
2324,2024-05-18,La Liga,Alaves,Getafe,UNDER25,0.7,0.619753086419753,0.08024691358024694,1.54,Media mercato Football-Data,0.54
2324,2024-05-19,La Liga,Ath Bilbao,Sevilla,UNDER25,0.55,0.48825065274151447,0.061749347258485576,1.96,Media mercato Football-Data,0.96
2324,2024-05-19,La Liga,Ath Madrid,Osasuna,OVER25,0.55,0.5492227979274612,0.0007772020725388407,1.74,Media mercato Football-Data,0.74
2324,2024-05-19,La Liga,Barcelona,Vallecano,UNDER25,0.65,0.3616504854368932,0.2883495145631068,2.63,Media mercato Football-Data,-1.0
2324,2024-05-19,La Liga,Betis,Sociedad,OVER25,0.5,0.41475826972010177,0.08524173027989823,2.3,Media mercato Football-Data,-1.0
2324,2024-05-19,La Liga,Cadiz,Las Palmas,UNDER25,0.75,0.5969773299748111,0.15302267002518888,1.6,Media mercato Football-Data,0.6000000000000001
2324,2024-05-19,La Liga,Granada,Celta,OVER25,0.6,0.5376623376623377,0.06233766233766225,1.78,Media mercato Football-Data,0.78
2324,2024-05-19,La Liga,Mallorca,Almeria,UNDER25,0.65,0.5324675324675325,0.11753246753246749,1.8,Media mercato Football-Data,-1.0
2324,2024-05-19,La Liga,Valencia,Girona,UNDER25,0.65,0.44531250000000006,0.20468749999999997,2.13,Media mercato Football-Data,-1.0
2324,2024-05-19,La Liga,Villarreal,Real Madrid,OVER25,0.7,0.6635294117647058,0.036470588235294144,1.43,Media mercato Football-Data,0.42999999999999994
2324,2024-05-24,La Liga,Girona,Granada,UNDER25,0.44999999999999996,0.2591093117408907,0.19089068825910926,3.66,Media mercato Football-Data,-1.0
2324,2024-05-25,La Liga,Osasuna,Villarreal,OVER25,0.6499999999999999,0.6129032258064515,0.0370967741935484,1.56,Media mercato Football-Data,-1.0
2324,2024-05-25,La Liga,Sociedad,Ath Madrid,UNDER25,0.6,0.5039164490861618,0.09608355091383813,1.9,Media mercato Football-Data,0.8999999999999999
2324,2024-05-25,La Liga,Almeria,Cadiz,UNDER25,0.55,0.4804177545691906,0.06958224543080943,1.99,Media mercato Football-Data,-1.0
2324,2024-05-25,La Liga,Vallecano,Ath Bilbao,UNDER25,0.65,0.4583333333333333,0.1916666666666667,2.08,Media mercato Football-Data,1.08
2324,2024-05-25,La Liga,Real Madrid,Betis,UNDER25,0.3500000000000001,0.30786516853932583,0.04213483146067426,3.08,Media mercato Football-Data,2.08
2324,2024-05-26,La Liga,Getafe,Mallorca,UNDER25,0.8,0.5826972010178116,0.2173027989821884,1.64,Media mercato Football-Data,-1.0
2324,2024-05-26,La Liga,Celta,Valencia,OVER25,0.55,0.49347258485639683,0.05652741514360321,1.94,Media mercato Football-Data,0.94
2324,2024-05-26,La Liga,Las Palmas,Alaves,UNDER25,0.75,0.5492227979274612,0.2007772020725388,1.74,Media mercato Football-Data,0.74
2324,2024-05-26,La Liga,Sevilla,Barcelona,UNDER25,0.5,0.36855036855036855,0.13144963144963145,2.57,Media mercato Football-Data,-1.0
2425,2024-08-23,Bundesliga,M'gladbach,Leverkusen,OVER25,0.7,0.6457831325301205,0.054216867469879415,1.47,Media mercato Football-Data,0.47
