date,league,home_team,away_team,result,selection,model_probability,market_probability,edge,fair_odds,reference_odds,odds_source,profit_units
2026-01-24,Premier League,Burnley,Tottenham,D,A,0.6038757767416431,0.4612744896471547,0.14260128709448838,1.6559697184671662,2.05,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-24,Premier League,Fulham,Brighton,H,A,0.47146158180420533,0.3497326719917547,0.12172890981245066,2.121063600077796,2.71,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-24,Premier League,West Ham,Sunderland,H,A,0.4046515671787703,0.3316653004294471,0.07298626674932324,2.4712618981609227,2.85,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-24,Serie A,Como,Torino,H,A,0.262197013166197,0.1706033126911465,0.09159370047505047,3.813925978501277,5.51,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-24,Serie A,Fiorentina,Cagliari,A,D,0.34190188233848073,0.2467783396898469,0.09512354264863385,2.9248157195285818,3.81,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-24,Serie A,Lecce,Lazio,D,A,0.598065450806096,0.4467641550481451,0.15130129575795087,1.672057796771509,2.11,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-25,Bundesliga,Freiburg,FC Koln,H,A,0.33289801510670597,0.24737788867451,0.08552012643219598,3.003922987283248,3.78,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-25,Bundesliga,M'gladbach,Stuttgart,A,A,0.535488217057009,0.4197121678132473,0.11577604924376167,1.867454722899231,2.23,Media mercato riportata da Football-Data.co.uk,1.23
2026-01-25,La Liga,Alaves,Betis,H,A,0.4950964310198368,0.3586954239032278,0.13640100711660902,2.0198085410151814,2.61,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-25,La Liga,Barcelona,Oviedo,H,D,0.15209543173223014,0.094339815994169,0.057755615738061136,6.574819431529925,9.93,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-25,La Liga,Sociedad,Celta,H,A,0.35097723948619214,0.2491797796644807,0.10179745982171143,2.8491876039139603,3.77,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-25,Ligue 1,Brest,Toulouse,A,A,0.481370336295926,0.3480516529708032,0.1333186833251228,2.077402624546525,2.69,Media mercato riportata da Football-Data.co.uk,1.69
2026-01-25,Ligue 1,Lille,Strasbourg,A,D,0.33827652440288075,0.2657560798328235,0.07252044457005724,2.9561613882759996,3.52,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-25,Ligue 1,Metz,Lyon,A,A,0.6829014230204522,0.5506584336210699,0.13224298939938228,1.4643401906779319,1.7,Media mercato riportata da Football-Data.co.uk,0.7
2026-01-25,Ligue 1,Nantes,Nice,A,A,0.5841257344117271,0.3998823875330785,0.18424334687864863,1.7119601844063586,2.34,Media mercato riportata da Football-Data.co.uk,1.3399999999999999
2026-01-25,Ligue 1,Paris FC,Angers,D,A,0.27898005143540955,0.20833502167835,0.07064502975705955,3.584485682237117,4.5,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-25,Premier League,Brentford,Nott'm Forest,A,A,0.3551020477205405,0.2343208899317286,0.1207811577888119,2.8160918992699915,4.02,Media mercato riportata da Football-Data.co.uk,3.0199999999999996
2026-01-25,Premier League,Crystal Palace,Chelsea,A,A,0.5995825538481038,0.4721710283818651,0.12741152546623868,1.6678270466377456,2.0,Media mercato riportata da Football-Data.co.uk,1.0
2026-01-25,Premier League,Newcastle,Aston Villa,A,A,0.3239692051779849,0.2663050668077788,0.057664138370206064,3.0867131320417065,3.54,Media mercato riportata da Football-Data.co.uk,2.54
2026-01-25,Serie A,Atalanta,Parma,H,A,0.18631550366962377,0.1227098094484236,0.06360569422120016,5.367239871638425,7.65,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-25,Serie A,Genoa,Bologna,H,A,0.5257657136632626,0.3666961469788242,0.15906956668443845,1.9019878512665251,2.56,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-25,Serie A,Juventus,Napoli,H,A,0.3469936175921821,0.2404171150552465,0.10657650253693562,2.881897387447885,3.9,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-25,Serie A,Roma,Milan,D,A,0.448530640170156,0.3276447097468048,0.12088593042335116,2.2295020906947114,2.87,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-25,Serie A,Sassuolo,Cremonese,H,A,0.3039114700847836,0.2267554257963393,0.07715604428844428,3.290431913349718,4.13,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-26,La Liga,Girona,Getafe,D,A,0.39720530792971254,0.2383749928610862,0.15883031506862633,2.517589720067273,3.93,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-26,Premier League,Everton,Leeds,D,A,0.43148455895366833,0.3221230764155766,0.10936148253809175,2.317580036757184,2.92,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-26,Serie A,Verona,Udinese,A,A,0.49116245421954463,0.3412082079940257,0.14995424622551895,2.03598624326649,2.75,Media mercato riportata da Football-Data.co.uk,1.75
2026-01-27,Bundesliga,St Pauli,RB Leipzig,D,A,0.6171072892503379,0.5195528863308201,0.09755440291951778,1.6204637628163496,1.81,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-27,Bundesliga,Werder Bremen,Hoffenheim,A,A,0.5684209762483068,0.4701275052334238,0.098293471014883,1.7592594956649945,2.0,Media mercato riportata da Football-Data.co.uk,1.0
2026-01-30,Bundesliga,FC Koln,Wolfsburg,H,A,0.38559888034314704,0.2725950712454695,0.11300380909767754,2.5933685261484505,3.44,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-30,La Liga,Espanol,Alaves,A,A,0.28176505154577963,0.210600192078351,0.07116485946742862,3.5490561888848218,4.47,Media mercato riportata da Football-Data.co.uk,3.4699999999999998
2026-01-30,Ligue 1,Lens,Le Havre,H,A,0.21485700772530458,0.1293123231086972,0.08554468461660739,4.654258246389168,7.25,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-30,Serie A,Lazio,Genoa,H,D,0.3929271210857351,0.3212527623256876,0.07167435876004746,2.5450012135502456,2.93,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-31,Bundesliga,Augsburg,St Pauli,H,D,0.3786460979528851,0.2910773618747979,0.08756873607808724,2.640988525714135,3.22,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-31,Bundesliga,Ein Frankfurt,Leverkusen,A,A,0.5906240651035,0.4239031973512973,0.16672086775220268,1.6931243731573344,2.21,Media mercato riportata da Football-Data.co.uk,1.21
2026-01-31,Bundesliga,Hoffenheim,Union Berlin,H,A,0.3404408251537061,0.2182909482472116,0.12214987690649451,2.9373680420040946,4.3,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-31,Bundesliga,RB Leipzig,Mainz,A,D,0.3210171736474689,0.2108923790277079,0.11012479461976099,3.1150981383262972,4.44,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-31,Bundesliga,Werder Bremen,M'gladbach,D,A,0.4698488540964147,0.3348220664541071,0.13502678764230758,2.1283440222987036,2.79,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-31,La Liga,Levante,Ath Madrid,D,A,0.6526803307300134,0.5893034004621988,0.06337693026781466,1.532143612910036,1.6,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-31,La Liga,Osasuna,Villarreal,D,A,0.4861157256501734,0.3725295997839103,0.1135861258662631,2.0571233293523123,2.53,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-31,La Liga,Oviedo,Girona,H,A,0.39685639380794807,0.3405062295299179,0.05635016427803019,2.5198031721367027,2.77,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-31,Ligue 1,Lorient,Nantes,H,A,0.3801929674727085,0.2170780694117889,0.16311489806091958,2.630243285790875,4.31,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-31,Ligue 1,Monaco,Rennes,H,A,0.4040749393125321,0.2828096738704805,0.12126526544205157,2.4747884679543297,3.31,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-31,Ligue 1,Paris FC,Marseille,D,A,0.6309433512461692,0.4979524041352845,0.13299094711088466,1.5849283426553449,1.88,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-31,Premier League,Brighton,Everton,D,A,0.3329862827467302,0.2289559526496112,0.10403033009711901,3.003126710659734,4.13,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-31,Premier League,Wolves,Bournemouth,A,A,0.4921876152157072,0.4093242680727071,0.08286334714300009,2.0317455561366327,2.31,Media mercato riportata da Football-Data.co.uk,1.31
2026-01-31,Serie A,Cagliari,Verona,H,A,0.3567712258567116,0.2536373152158263,0.10313391064088534,2.8029166242280574,3.71,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-31,Serie A,Napoli,Fiorentina,H,D,0.3320660060999852,0.2726526949945523,0.05941331110543291,3.0114494757975905,3.46,Media mercato riportata da Football-Data.co.uk,-1.0
2026-01-31,Serie A,Pisa,Sassuolo,A,A,0.4326294119494473,0.3629530670595433,0.06967634488990404,2.3114471008662023,2.59,Media mercato riportata da Football-Data.co.uk,1.5899999999999999
2026-02-01,Bundesliga,Dortmund,Heidenheim,H,A,0.165758445272064,0.083946563770803,0.08181188150126098,6.032875117516166,11.13,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-01,Bundesliga,Stuttgart,Freiburg,H,A,0.28792036551883854,0.2062743204212598,0.08164604509757875,3.4731825871295317,4.53,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-01,La Liga,Ath Bilbao,Sociedad,D,A,0.3974937863419771,0.2808357127257727,0.1166580736162044,2.5157625964489085,3.33,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-01,La Liga,Betis,Valencia,H,A,0.30758899690464736,0.217520578492863,0.09006841841178437,3.25109158670588,4.31,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-01,La Liga,Getafe,Celta,D,A,0.4456268796524054,0.3393114978341819,0.10631538181822348,2.2440298053385215,2.76,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-01,La Liga,Real Madrid,Vallecano,H,A,0.13801195043375147,0.0876071618238373,0.05040478860991417,7.245749348930622,10.69,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-01,Ligue 1,Angers,Metz,H,A,0.38239588912792466,0.2693048095134598,0.11309107961446485,2.6150908742260706,3.48,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-01,Ligue 1,Lyon,Lille,H,A,0.35729489787411034,0.2450048745995864,0.11229002327452395,2.7988085079018985,3.83,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-01,Ligue 1,Nice,Brest,D,A,0.3484671039073779,0.2716971613729409,0.07676994253443697,2.869711340861026,3.45,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-01,Ligue 1,Strasbourg,Paris SG,A,A,0.7288203951362323,0.5935547826857472,0.13526561245048507,1.3720801540043048,1.58,Media mercato riportata da Football-Data.co.uk,0.5800000000000001
2026-02-01,Ligue 1,Toulouse,Auxerre,D,A,0.3564451306503733,0.19003030942047,0.1664148212299033,2.8054808833421014,4.93,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-01,Premier League,Aston Villa,Brentford,A,A,0.38893382942027355,0.2731807756069128,0.11575305381336076,2.571131447965205,3.46,Media mercato riportata da Football-Data.co.uk,2.46
2026-02-01,Premier League,Nott'm Forest,Crystal Palace,D,A,0.3508516848629528,0.2436239875926245,0.10722769727032833,2.8502072047640667,3.88,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-01,Premier League,Tottenham,Man City,D,A,0.709775404849691,0.5528107372106593,0.15696466763903172,1.4088963821052234,1.71,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-01,Serie A,Como,Atalanta,D,A,0.4345022207552616,0.307243700337764,0.12725852041749763,2.3014842093597987,3.06,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-01,Serie A,Torino,Lecce,H,D,0.4174828374500326,0.3074472817866358,0.11003555566339684,2.395308046931839,3.05,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-02,La Liga,Mallorca,Sevilla,H,A,0.3907949210968716,0.3073410187822259,0.08345390231464567,2.5588868893004793,3.05,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-02,Premier League,Sunderland,Burnley,H,A,0.28254056053892385,0.1995681857968138,0.08297237474211006,3.539314844185836,4.73,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-02,Serie A,Udinese,Roma,H,A,0.6724563466755488,0.4901909363605338,0.18226541031501498,1.487085377279496,1.91,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-03,Serie A,Bologna,Milan,A,A,0.46430913502567567,0.3771276333316888,0.08718150169398686,2.1537375092667546,2.5,Media mercato riportata da Football-Data.co.uk,1.5
2026-02-06,Bundesliga,Union Berlin,Ein Frankfurt,D,A,0.3773860096580055,0.2671774217969294,0.11020858786107612,2.6498067612687057,3.52,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-06,La Liga,Celta,Osasuna,A,A,0.2873285237522539,0.2324227981368364,0.05490572561541748,3.4803366785200898,4.06,Media mercato riportata da Football-Data.co.uk,3.0599999999999996
2026-02-06,Ligue 1,Metz,Lille,D,A,0.7675600217676868,0.6082541015720024,0.15930592019568435,1.3028297092610492,1.55,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-06,Premier League,Leeds,Nott'm Forest,H,A,0.36470567384435565,0.2810070791973009,0.08369859464705476,2.741937051483238,3.37,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-06,Serie A,Verona,Pisa,D,A,0.39810529129688615,0.3040668056395012,0.09403848565738493,2.511898288873162,3.1,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-07,Bundesliga,Freiburg,Werder Bremen,H,A,0.36047225127394905,0.2243844926362721,0.13608775863767694,2.7741386374842687,4.17,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-07,Bundesliga,Heidenheim,Hamburg,A,A,0.539627541653896,0.3885530193419871,0.15107452231190893,1.8531300254525847,2.41,Media mercato riportata da Football-Data.co.uk,1.4100000000000001
2026-02-07,Bundesliga,M'gladbach,Leverkusen,D,A,0.6086264750601903,0.4704084739455493,0.138218001114641,1.6430438716966835,1.99,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-07,Bundesliga,Mainz,Augsburg,H,A,0.3585558173857635,0.2744931169712373,0.08406270041452618,2.7889660452060627,3.41,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-07,Bundesliga,St Pauli,Stuttgart,H,A,0.6409829922981839,0.5196319018404908,0.1213510904576931,1.560103796848953,1.8,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-07,Bundesliga,Wolfsburg,Dortmund,A,A,0.6253366188168997,0.5465269898006745,0.07880962901622524,1.5991387197057825,1.71,Media mercato riportata da Football-Data.co.uk,0.71
2026-02-07,Ligue 1,Brest,Lorient,H,A,0.39712614295588883,0.2793845065155944,0.11774163644029445,2.5180915881205936,3.35,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-07,Ligue 1,Lens,Rennes,H,A,0.40727283082140703,0.2231933936672668,0.18407943715414024,2.455356518585227,4.19,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-07,Ligue 1,Nantes,Lyon,A,A,0.6670867120564057,0.5551473179401535,0.1119393941162522,1.4990554929768183,1.69,Media mercato riportata da Football-Data.co.uk,0.69
2026-02-07,Premier League,Bournemouth,Aston Villa,D,A,0.5039233625691826,0.3844314813043893,0.11949188126479326,1.9844287331741086,2.46,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-07,Premier League,Burnley,West Ham,A,A,0.5513675443326688,0.4417219460391239,0.10964559829354487,1.8136722233266742,2.14,Media mercato riportata da Football-Data.co.uk,1.1400000000000001
2026-02-07,Premier League,Fulham,Everton,A,A,0.4203190436395214,0.2599777389092065,0.16034130473031488,2.379145116388376,3.64,Media mercato riportata da Football-Data.co.uk,2.64
2026-02-07,Premier League,Man United,Tottenham,H,A,0.2561715118621536,0.1901025483737615,0.06606896348839209,3.9036346888490163,4.97,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-07,Premier League,Newcastle,Brentford,A,A,0.3356835096806029,0.2697941638114554,0.06588934586914752,2.978996498670676,3.51,Media mercato riportata da Football-Data.co.uk,2.51
2026-02-07,Premier League,Wolves,Chelsea,A,A,0.6914408835332388,0.5733477789815818,0.118093104551657,1.4462552386113399,1.65,Media mercato riportata da Football-Data.co.uk,0.6499999999999999
2026-02-07,Serie A,Genoa,Napoli,A,A,0.5756851086004828,0.4933052865810197,0.08237982201946314,1.737060738692801,1.91,Media mercato riportata da Football-Data.co.uk,0.9099999999999999
2026-02-08,Bundesliga,Bayern Munich,Hoffenheim,H,A,0.16274921326845967,0.1107463497679267,0.05200286350053297,6.144422943233957,8.44,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-08,Bundesliga,FC Koln,RB Leipzig,A,A,0.6024012128895051,0.4564284324460435,0.14597278044346162,1.6600232180864218,2.05,Media mercato riportata da Football-Data.co.uk,1.0499999999999998
2026-02-08,La Liga,Alaves,Getafe,A,A,0.3971880364600032,0.2543438136456211,0.14284422281438214,2.517699195858584,3.69,Media mercato riportata da Football-Data.co.uk,2.69
2026-02-08,La Liga,Ath Bilbao,Levante,H,D,0.3213542160406355,0.2469956532856046,0.07435856275503092,3.11183096435103,3.8,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-08,La Liga,Ath Madrid,Betis,A,A,0.20332308188040354,0.1524503560167881,0.05087272586361544,4.9182807517555185,6.15,Media mercato riportata da Football-Data.co.uk,5.15
2026-02-08,La Liga,Sevilla,Girona,D,A,0.3544283634576102,0.2678466281043261,0.08658173535328412,2.8214446221079608,3.51,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-08,Ligue 1,Angers,Toulouse,H,A,0.5667411607400782,0.4242288833121212,0.14251227742795697,1.7644739243822547,2.21,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-08,Ligue 1,Auxerre,Paris FC,D,A,0.43444624042826424,0.3258196721311475,0.10862656829711675,2.301780765818642,2.87,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-08,Ligue 1,Le Havre,Strasbourg,H,A,0.6382615025178768,0.4904549315885553,0.14780657092932153,1.566755939462276,1.91,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-08,Ligue 1,Nice,Monaco,D,A,0.5767029524003623,0.4397284916678647,0.13697446073249758,1.7339949376672756,2.13,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-08,Premier League,Brighton,Crystal Palace,A,A,0.36536798856715563,0.2558615746902836,0.10950641387687204,2.736966650859719,3.68,Media mercato riportata da Football-Data.co.uk,2.68
2026-02-08,Premier League,Liverpool,Man City,A,A,0.48589348977448743,0.3413566739606127,0.14453681581387473,2.0580642075779187,2.76,Media mercato riportata da Football-Data.co.uk,1.7599999999999998
2026-02-08,Serie A,Bologna,Parma,A,D,0.3023472815599089,0.2407542379491096,0.061593043610799314,3.3074549069555763,3.91,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-08,Serie A,Juventus,Lazio,D,A,0.21636941229335777,0.1238920120413718,0.09247740025198596,4.621725360348906,7.57,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-08,Serie A,Lecce,Udinese,H,A,0.4814321499446199,0.3626383709969385,0.1187937789476814,2.0771358957124737,2.59,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-09,La Liga,Villarreal,Espanol,H,A,0.33989382106492766,0.2062743204212598,0.13361950064366787,2.9420952604165658,4.53,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-09,Serie A,Atalanta,Cremonese,H,A,0.2014267556772003,0.111000210484862,0.09042654519233831,4.9645837596797024,8.42,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-09,Serie A,Roma,Cagliari,H,D,0.3336499211581348,0.2301473141213233,0.1035026070368115,2.9971534131609934,4.08,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-10,Premier League,Everton,Bournemouth,A,A,0.39874751269459013,0.3250842557509332,0.07366325694365694,2.5078526339697143,2.91,Media mercato riportata da Football-Data.co.uk,1.9100000000000001
2026-02-10,Premier League,Tottenham,Newcastle,A,A,0.5736477430053764,0.4302911534154535,0.14335658958992287,1.7432300783769104,2.2,Media mercato riportata da Football-Data.co.uk,1.2000000000000002
2026-02-10,Premier League,West Ham,Man United,D,A,0.6507085923890437,0.5580981546822894,0.09261043770675426,1.5367862230442517,1.7,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-11,Premier League,Aston Villa,Brighton,H,A,0.334881603854985,0.2495846984857876,0.0852969053691974,2.98612998889313,3.79,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-11,Premier League,Sunderland,Liverpool,A,A,0.6793917006056602,0.5497590685011006,0.12963263210455966,1.4719049395341828,1.72,Media mercato riportata da Football-Data.co.uk,0.72
2026-02-12,Premier League,Brentford,Arsenal,D,A,0.6658309220396402,0.5593716152763735,0.10645930676326676,1.501882785702862,1.69,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-13,Bundesliga,Dortmund,Mainz,H,D,0.3131183758180495,0.2150590551181102,0.09805932069993933,3.1936803369888827,4.35,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-13,Ligue 1,Monaco,Nantes,H,A,0.24439951595746098,0.1513208602473245,0.09307865571013649,4.0916611314977205,6.18,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-14,Bundesliga,Ein Frankfurt,M'gladbach,H,A,0.3969961087621292,0.2519777407931491,0.1450183679689801,2.518916377085138,3.71,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-14,Bundesliga,Hamburg,Union Berlin,H,A,0.514720085435907,0.3274761314166327,0.1872439540192743,1.9428035320461963,2.86,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-14,Bundesliga,Hoffenheim,Freiburg,H,D,0.33723875303868717,0.2431095406360423,0.09412921240264488,2.965258265811707,3.85,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-14,Bundesliga,Leverkusen,St Pauli,H,D,0.30371122723381644,0.2209793641539123,0.08273186307990413,3.2926013605355973,4.21,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-14,Bundesliga,Stuttgart,FC Koln,H,D,0.29279059801348994,0.1959331996266804,0.09685739838680954,3.4154102173524246,4.77,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-14,La Liga,Espanol,Celta,D,A,0.42489308296108536,0.3152348034853157,0.10965827947576967,2.3535332536622793,2.97,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-14,La Liga,Getafe,Villarreal,H,A,0.5531633901490992,0.4052498865916604,0.14791350355743882,1.80778413360013,2.31,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-14,La Liga,Sevilla,Alaves,D,A,0.33597083657342874,0.2522562949953384,0.08371454157809033,2.976448819781544,3.71,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-14,Ligue 1,Lille,Brest,D,D,0.3164354536843463,0.2487123781773372,0.06772307550700907,3.1602021466201746,3.77,Media mercato riportata da Football-Data.co.uk,2.77
2026-02-14,Ligue 1,Marseille,Strasbourg,D,D,0.2875037263155062,0.2304117596702987,0.05709196664520749,3.4782157880715654,4.06,Media mercato riportata da Football-Data.co.uk,3.0599999999999996
2026-02-14,Ligue 1,Paris FC,Lens,A,A,0.5921105711601887,0.5012927665203535,0.09081780463983524,1.688873748767207,1.87,Media mercato riportata da Football-Data.co.uk,0.8700000000000001
2026-02-14,Serie A,Como,Fiorentina,A,A,0.2698417024717818,0.2060901541131264,0.0637515483586554,3.705876411391872,4.55,Media mercato riportata da Football-Data.co.uk,3.55
2026-02-14,Serie A,Inter,Juventus,H,A,0.32915222794402493,0.2397978787417444,0.08935434920228053,3.0381079485509614,3.92,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-14,Serie A,Lazio,Atalanta,A,A,0.5496507597549039,0.4407264429614116,0.10892431679349224,1.8193370649499556,2.13,Media mercato riportata da Football-Data.co.uk,1.13
2026-02-15,Bundesliga,Augsburg,Heidenheim,H,A,0.32313199032241785,0.2299188342592112,0.09321315606320665,3.0947106134623503,4.06,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-15,Bundesliga,RB Leipzig,Wolfsburg,D,D,0.2784863403366841,0.1946299247543927,0.08385641558229143,3.5908403937910243,4.81,Media mercato riportata da Football-Data.co.uk,3.8099999999999996
2026-02-15,La Liga,Levante,Valencia,A,A,0.5102468746282175,0.3650480815402794,0.1451987930879381,1.9598356202154743,2.56,Media mercato riportata da Football-Data.co.uk,1.56
2026-02-15,La Liga,Mallorca,Betis,A,A,0.5155931931512987,0.3886054035293582,0.12698778962194052,1.9395135802472747,2.41,Media mercato riportata da Football-Data.co.uk,1.4100000000000001
2026-02-15,La Liga,Oviedo,Ath Bilbao,A,A,0.5923106651546841,0.4337971540068587,0.15851351114782541,1.6883032145619838,2.16,Media mercato riportata da Football-Data.co.uk,1.1600000000000001
2026-02-15,La Liga,Vallecano,Ath Madrid,H,A,0.6239649412907463,0.5018092805449126,0.12215566074583373,1.6026541458104682,1.86,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-15,Ligue 1,Le Havre,Toulouse,H,A,0.5502692692001523,0.4166213028488477,0.1336479663513046,1.817292107650418,2.25,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-15,Ligue 1,Lorient,Angers,H,A,0.3037301746843907,0.2126311165586796,0.09109905812571106,3.2923959597992227,4.41,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-15,Ligue 1,Lyon,Nice,H,A,0.28781743075664507,0.1783503527124376,0.10946707804420747,3.4744247329673317,5.26,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-15,Ligue 1,Metz,Auxerre,A,A,0.49364639920992986,0.3459775817559555,0.14766881745397437,2.0257415056617,2.71,Media mercato riportata da Football-Data.co.uk,1.71
2026-02-15,Serie A,Cremonese,Genoa,D,A,0.47174848196303587,0.3813769274747491,0.09037155448828676,2.1197736468357213,2.46,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-15,Serie A,Napoli,Roma,D,A,0.3648915818895369,0.2736467345224844,0.09124484736705252,2.7405400662346016,3.43,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-15,Serie A,Parma,Verona,H,A,0.39946745649401066,0.2777543506819988,0.12171310581201189,2.5033328341103385,3.38,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-15,Serie A,Torino,Bologna,A,A,0.5170634086303963,0.4138006051059338,0.10326280352446254,1.9339987771496185,2.27,Media mercato riportata da Football-Data.co.uk,1.27
2026-02-15,Serie A,Udinese,Sassuolo,A,A,0.390130228793949,0.2882270360273593,0.10190319276658971,2.5632466448226947,3.26,Media mercato riportata da Football-Data.co.uk,2.26
2026-02-16,Serie A,Cagliari,Lecce,A,D,0.417096152198792,0.3125353183031625,0.10456083389562948,2.3975287106542056,3.0,Media mercato riportata da Football-Data.co.uk,-1.0
2026-02-18,La Liga,Levante,Villarreal,A,A,0.637557613760606,0.5188676997641325,0.11868991399647355,1.568485699828041,1.81,Media mercato riportata da Football-Data.co.uk,0.81
2026-02-18,Serie A,Milan,Como,D,D,0.3967203073941465,0.2848215358730922,0.11189877152105426,2.520667536704865,3.3,Media mercato riportata da Football-Data.co.uk,2.3
2026-02-20,Bundesliga,Mainz,Hamburg,D,D,0.3636648374664561,0.2725804919745465,0.09108434549190964,2.749784683519859,3.45,Media mercato riportata da Football-Data.co.uk,2.45
2026-02-20,La Liga,Ath Bilbao,Elche,H,D,0.30469135421918486,0.245781146515564,0.058910207703620876,3.282009765464606,3.83,Media mercato riportata da Football-Data.co.uk,-1.0
