test_season,date,league,selection,edge,odds,profit_units
2425,2025-01-18,Premier League,D,0.01608058429625997,3.81,-1.0
2425,2025-01-18,Premier League,H,0.05350489954784332,1.64,-1.0
2425,2025-01-18,Premier League,A,0.03437610758069909,2.69,1.69
2425,2025-01-18,Serie A,A,0.035736118641678916,3.21,2.21
2425,2025-01-18,Serie A,D,0.032670537254260945,3.88,-1.0
2425,2025-01-18,Serie A,A,0.04138656154538245,3.47,-1.0
2425,2025-01-19,Bundesliga,D,0.09547088407246074,3.18,-1.0
2425,2025-01-19,Bundesliga,D,0.014780402368112344,3.72,-1.0
2425,2025-01-19,La Liga,H,0.03600042158210309,2.83,-1.0
2425,2025-01-19,La Liga,A,0.01988331996510273,3.68,-1.0
2425,2025-01-19,La Liga,D,0.02392590662558708,8.44,-1.0
2425,2025-01-19,La Liga,A,0.010202986787840651,2.51,-1.0
2425,2025-01-19,Ligue 1,D,0.0393143468199364,3.25,-1.0
2425,2025-01-19,Ligue 1,D,0.041360153363865976,4.32,3.3200000000000003
2425,2025-01-19,Ligue 1,D,0.0385517203276782,3.9,2.9
2425,2025-01-19,Ligue 1,A,0.03485346751058993,2.88,-1.0
2425,2025-01-19,Premier League,H,0.09458793216044825,2.91,1.9100000000000001
2425,2025-01-19,Premier League,A,0.07133098946290994,1.36,0.3600000000000001
2425,2025-01-19,Premier League,D,0.02274608563514935,3.71,-1.0
2425,2025-01-19,Premier League,H,0.0219322066580111,1.39,0.3899999999999999
2425,2025-01-19,Serie A,D,0.07956386915024943,3.44,-1.0
2425,2025-01-19,Serie A,A,0.03769454661343766,5.34,-1.0
2425,2025-01-19,Serie A,A,0.013842423424674219,12.56,-1.0
2425,2025-01-19,Serie A,D,0.09396290857833661,3.56,2.56
2425,2025-01-19,Serie A,A,0.13526342025514682,1.77,0.77
2425,2025-01-20,La Liga,H,0.08637051787293315,1.73,0.73
2425,2025-01-20,Premier League,D,0.03093938464638421,5.51,-1.0
2425,2025-01-20,Serie A,D,0.046006566278673056,3.36,-1.0
2425,2025-01-24,Bundesliga,D,0.012177268672939001,4.96,3.96
2425,2025-01-24,La Liga,A,0.0657744602117662,3.04,-1.0
2425,2025-01-24,Ligue 1,D,0.019952543375773957,3.66,2.66
2425,2025-01-24,Serie A,D,0.03125498482820427,3.13,-1.0
2425,2025-01-25,Bundesliga,D,0.055574370375577664,3.62,-1.0
2425,2025-01-25,Bundesliga,D,0.026270151235058575,4.39,3.3899999999999997
2425,2025-01-25,Bundesliga,A,0.032565495398600985,1.32,0.32000000000000006
2425,2025-01-25,Bundesliga,D,0.057070287458115515,4.08,-1.0
2425,2025-01-25,Bundesliga,A,0.03884317919137825,2.44,-1.0
2425,2025-01-25,Bundesliga,D,0.04215415852184487,3.95,2.95
2425,2025-01-25,La Liga,D,0.04158932269673957,4.09,3.09
2425,2025-01-25,La Liga,D,0.049364422223351134,3.05,-1.0
2425,2025-01-25,La Liga,D,0.044010329638082435,3.75,2.75
2425,2025-01-25,La Liga,A,0.019308648050140986,1.25,0.25
2425,2025-01-25,Ligue 1,D,0.046197482631640835,3.94,-1.0
2425,2025-01-25,Ligue 1,A,0.022776644751657527,10.49,-1.0
2425,2025-01-25,Ligue 1,A,0.034976661518031305,2.5,-1.0
2425,2025-01-25,Premier League,H,0.015177874249120649,2.09,1.0899999999999999
2425,2025-01-25,Premier League,H,0.03296296301952628,1.67,-1.0
2425,2025-01-25,Premier League,A,0.01394814180529591,20.87,-1.0
2425,2025-01-25,Premier League,H,0.06983222172767645,2.03,1.0299999999999998
2425,2025-01-25,Premier League,D,0.051625637372970545,5.09,-1.0
2425,2025-01-25,Premier League,H,0.03118182563273489,6.85,-1.0
2425,2025-01-25,Serie A,A,0.10198812279936864,1.87,0.8700000000000001
2425,2025-01-25,Serie A,A,0.041694577817070366,2.08,-1.0
2425,2025-01-25,Serie A,A,0.06344126636974609,3.82,-1.0
2425,2025-01-26,Bundesliga,D,0.045272666077905255,3.59,2.59
2425,2025-01-26,Bundesliga,A,0.00725606641994786,3.01,-1.0
2425,2025-01-26,La Liga,H,0.029036374591831282,1.38,-1.0
2425,2025-01-26,La Liga,H,0.00876041964621721,1.2,0.19999999999999996
2425,2025-01-26,La Liga,H,0.00997685198581355,1.76,-1.0
2425,2025-01-26,La Liga,A,0.01362906226514815,2.82,-1.0
2425,2025-01-26,Ligue 1,D,0.0486866788686669,3.11,-1.0
2425,2025-01-26,Ligue 1,D,0.029383799052211168,4.55,-1.0
2425,2025-01-26,Ligue 1,D,0.06180614277889446,3.51,2.51
2425,2025-01-26,Ligue 1,A,0.13567910922603366,2.4,-1.0
2425,2025-01-26,Ligue 1,D,0.00624088521815741,4.03,-1.0
2425,2025-01-26,Premier League,H,0.03198140007823769,1.55,-1.0
2425,2025-01-26,Premier League,A,0.011505257184211581,3.47,2.47
2425,2025-01-26,Premier League,A,0.05136101323147857,3.1,2.1
2425,2025-01-26,Premier League,D,0.038322014979241675,5.21,-1.0
2425,2025-01-26,Serie A,A,0.019081290942096707,3.78,2.78
2425,2025-01-26,Serie A,D,0.030499995353062553,5.27,-1.0
2425,2025-01-26,Serie A,D,0.033524669542611324,5.93,-1.0
2425,2025-01-26,Serie A,D,0.06486190074482118,3.29,-1.0
2425,2025-01-27,La Liga,D,0.033885586232043075,3.1,2.1
2425,2025-01-27,Serie A,D,0.03123848158467718,3.06,-1.0
2425,2025-01-27,Serie A,D,0.05416965629031051,3.38,2.38
2425,2025-01-31,Bundesliga,D,0.06034327879681228,3.4,-1.0
2425,2025-01-31,La Liga,A,0.035122412123497704,2.48,1.48
2425,2025-01-31,Ligue 1,A,0.085796803940144,1.83,0.8300000000000001
2425,2025-01-31,Serie A,D,0.0375910447077209,3.4,-1.0
2425,2025-02-01,Bundesliga,D,0.03476780261366848,16.44,-1.0
2425,2025-02-01,Bundesliga,A,0.021846660250227246,2.51,1.5099999999999998
2425,2025-02-01,Bundesliga,A,0.0428666102308074,1.76,0.76
2425,2025-02-01,Bundesliga,H,0.02378309770368392,2.35,-1.0
2425,2025-02-01,Bundesliga,D,0.02483028209250865,4.62,-1.0
2425,2025-02-01,Bundesliga,D,0.07056366455699148,3.49,2.49
2425,2025-02-01,La Liga,A,0.036625325827632754,8.9,-1.0
2425,2025-02-01,La Liga,A,0.038911124203781844,1.31,-1.0
2425,2025-02-01,La Liga,H,0.04410089173349169,2.49,-1.0
2425,2025-02-01,La Liga,D,0.01670008737014428,6.59,-1.0
2425,2025-02-01,Ligue 1,A,0.07393948470633527,1.44,0.43999999999999995
2425,2025-02-01,Ligue 1,A,0.01217169503443373,7.75,-1.0
2425,2025-02-01,Ligue 1,D,0.03598885394099402,5.48,-1.0
2425,2025-02-01,Premier League,A,0.07283003980372826,1.68,0.6799999999999999
2425,2025-02-01,Premier League,H,0.013759737776702252,1.79,0.79
2425,2025-02-01,Premier League,D,0.06120261519563991,3.67,-1.0
2425,2025-02-01,Premier League,H,0.009076505599468598,1.71,-1.0
2425,2025-02-01,Premier League,A,0.05353454314814304,2.89,-1.0
2425,2025-02-01,Premier League,D,0.025973316084950016,3.58,-1.0
2425,2025-02-01,Serie A,A,0.03674129474559415,7.73,-1.0
2425,2025-02-01,Serie A,D,0.03727678007532964,3.55,-1.0
2425,2025-02-01,Serie A,D,0.053368545847665316,3.1,-1.0
2425,2025-02-01,Serie A,D,0.03101346147502132,3.53,-1.0
2425,2025-02-02,Bundesliga,D,0.016007709685217808,3.82,2.82
2425,2025-02-02,Bundesliga,A,0.01244514540144602,10.7,-1.0
2425,2025-02-02,La Liga,H,0.02200806978622738,1.19,0.18999999999999995
2425,2025-02-02,La Liga,D,0.004773668033363654,3.26,2.26
2425,2025-02-02,La Liga,A,0.00874500683999846,2.6,-1.0
2425,2025-02-02,La Liga,D,0.060546393549843314,3.13,-1.0
2425,2025-02-02,Ligue 1,A,0.04454502777368294,3.98,-1.0
2425,2025-02-02,Ligue 1,H,0.021715764015411587,2.04,1.04
2425,2025-02-02,Ligue 1,A,0.023889576724468287,3.43,2.43
2425,2025-02-02,Ligue 1,D,0.06766884185181476,3.47,-1.0
2425,2025-02-02,Ligue 1,A,0.06398225132995206,2.82,-1.0
2425,2025-02-02,Premier League,D,0.03553206349896787,3.58,-1.0
2425,2025-02-02,Premier League,D,0.03635978956202007,3.97,-1.0
2425,2025-02-02,Premier League,H,0.0077333832750133835,2.04,-1.0
2425,2025-02-02,Serie A,D,0.05613724661742381,3.8,-1.0
2425,2025-02-02,Serie A,D,0.0023703891985075443,4.74,-1.0
2425,2025-02-02,Serie A,D,0.08233998595527381,3.59,2.59
2425,2025-02-02,Serie A,A,0.014250288579468418,2.42,-1.0
2425,2025-02-03,La Liga,H,0.006638327295120372,1.62,0.6200000000000001
2425,2025-02-03,Premier League,H,0.045909052520389126,1.36,0.3600000000000001
2425,2025-02-03,Serie A,A,0.10789317951354477,2.02,1.02
2425,2025-02-06,Serie A,D,0.05214051817659521,3.55,-1.0
2425,2025-02-07,Bundesliga,D,0.01205728974377504,11.87,-1.0
2425,2025-02-07,La Liga,H,0.02363646080776738,1.49,0.49
2425,2025-02-07,Ligue 1,H,0.016637316505075217,2.44,-1.0
2425,2025-02-07,Ligue 1,H,0.0375347092903946,1.4,0.3999999999999999
2425,2025-02-07,Serie A,A,0.07503382718194157,2.04,1.04
2425,2025-02-08,Bundesliga,D,0.04379998832812115,3.92,-1.0
2425,2025-02-08,Bundesliga,D,0.08791616091637036,3.93,-1.0
2425,2025-02-08,Bundesliga,D,0.07775770185939213,3.57,-1.0
2425,2025-02-08,Bundesliga,D,0.019356122176717616,3.64,2.64
2425,2025-02-08,Bundesliga,H,0.028475334695420518,1.77,-1.0
2425,2025-02-08,Bundesliga,A,0.021952011999762933,1.83,-1.0
2425,2025-02-08,La Liga,H,0.01035161679322849,1.67,0.6699999999999999
2425,2025-02-08,La Liga,A,0.0312830794969603,3.16,-1.0
2425,2025-02-08,La Liga,A,0.13503719774996836,1.73,0.73
2425,2025-02-08,La Liga,H,0.06366151495812578,1.88,-1.0
2425,2025-02-08,Ligue 1,A,0.02121833145730341,9.17,8.17
2425,2025-02-08,Ligue 1,A,0.021926517655289857,3.01,-1.0
2425,2025-02-08,Ligue 1,A,0.05693123711864906,2.2,1.2000000000000002
2425,2025-02-08,Serie A,A,0.04986896029506871,1.67,0.6699999999999999
2425,2025-02-08,Serie A,H,0.015723255682825232,2.27,-1.0
2425,2025-02-08,Serie A,A,0.10989207169013981,1.54,0.54
2425,2025-02-09,Bundesliga,D,0.055634842031428045,3.54,2.54
2425,2025-02-09,Bundesliga,D,0.05559389144343532,4.31,-1.0
2425,2025-02-09,La Liga,D,0.03161795189581118,2.9,-1.0
2425,2025-02-09,La Liga,A,0.09936398730672047,1.54,0.54
2425,2025-02-09,La Liga,D,0.028248793463101107,3.81,-1.0
2425,2025-02-09,La Liga,D,0.031594157931061295,3.43,-1.0
2425,2025-02-09,Ligue 1,A,0.14165965164264527,1.63,0.6299999999999999
2425,2025-02-09,Ligue 1,A,0.0775323734941078,2.33,-1.0
2425,2025-02-09,Ligue 1,H,0.035767320531918,1.52,0.52
2425,2025-02-09,Ligue 1,D,0.019610323726525547,3.93,-1.0
2425,2025-02-09,Serie A,D,0.061248439540178945,3.71,-1.0
2425,2025-02-09,Serie A,D,0.051299218427599436,4.97,-1.0
2425,2025-02-09,Serie A,A,0.03593717879113467,1.9,-1.0
2425,2025-02-09,Serie A,A,0.03079983542426347,7.76,-1.0
2425,2025-02-09,Serie A,A,0.0455718543132585,1.71,0.71
2425,2025-02-10,La Liga,D,0.02077623825462882,3.15,2.15
2425,2025-02-10,Serie A,D,0.03317519701923116,4.57,-1.0
2425,2025-02-12,Premier League,A,0.036514382126700884,1.44,-1.0
2425,2025-02-14,Bundesliga,A,0.005673521839843265,2.43,-1.0
2425,2025-02-14,La Liga,H,0.02444837154745072,1.98,-1.0
2425,2025-02-14,Ligue 1,A,0.06005326850283765,3.38,-1.0
2425,2025-02-14,Premier League,H,0.04751353220890203,2.85,1.85
2425,2025-02-14,Serie A,H,0.033486215226556704,1.8,0.8
2425,2025-02-15,Bundesliga,A,0.05977112845112009,1.66,-1.0
2425,2025-02-15,Bundesliga,A,0.12214748302127121,2.26,-1.0
2425,2025-02-15,Bundesliga,H,0.03909249555341465,2.56,-1.0
2425,2025-02-15,Bundesliga,H,0.027433167552393112,1.75,-1.0
2425,2025-02-15,Bundesliga,D,0.04721864231420708,3.54,-1.0
2425,2025-02-15,La Liga,H,0.0421210510152672,1.42,-1.0
2425,2025-02-15,La Liga,A,0.01831067727905944,2.57,-1.0
2425,2025-02-15,La Liga,A,0.042598230703416506,1.57,-1.0
2425,2025-02-15,La Liga,H,0.06745970382210564,1.53,-1.0
2425,2025-02-15,Ligue 1,A,0.01863295001696981,10.0,-1.0
2425,2025-02-15,Ligue 1,D,0.017943402486310184,4.33,-1.0
2425,2025-02-15,Ligue 1,A,0.08644186843995905,1.49,0.49
2425,2025-02-15,Premier League,H,0.05075938208071484,1.41,-1.0
2425,2025-02-15,Premier League,A,0.03542317187198693,4.94,3.9400000000000004
2425,2025-02-15,Premier League,A,0.029447248842738805,3.39,-1.0
2425,2025-02-15,Premier League,H,0.017027291736126243,9.45,-1.0
2425,2025-02-15,Premier League,H,0.07743571279086797,1.97,0.97
2425,2025-02-15,Premier League,A,0.03302843120457899,1.52,0.52
2425,2025-02-15,Premier League,D,0.041699452291063754,3.64,-1.0
2425,2025-02-15,Serie A,D,0.013201366900716965,4.82,3.8200000000000003
2425,2025-02-15,Serie A,A,0.04437111629848611,2.79,-1.0
2425,2025-02-15,Serie A,H,0.008676264520547261,1.33,0.33000000000000007
2425,2025-02-16,Bundesliga,D,0.018807850943931004,5.69,-1.0
2425,2025-02-16,Bundesliga,D,0.07724430277017091,3.51,-1.0
2425,2025-02-16,Bundesliga,D,0.026131875818462214,3.96,-1.0
2425,2025-02-16,La Liga,D,0.04798350913361188,3.1,-1.0
2425,2025-02-16,La Liga,A,0.03392327630405367,1.75,-1.0
2425,2025-02-16,La Liga,H,0.014313839510117665,1.73,0.73
2425,2025-02-16,La Liga,D,0.028574789741038165,3.38,-1.0
2425,2025-02-16,Ligue 1,A,0.08397661475347007,1.65,0.6499999999999999
2425,2025-02-16,Ligue 1,D,0.022657953760057914,3.91,-1.0
2425,2025-02-16,Ligue 1,A,0.032984433875137276,1.64,0.6399999999999999
2425,2025-02-16,Ligue 1,D,0.04679873434088849,3.44,-1.0
2425,2025-02-16,Ligue 1,D,0.03102090436611077,3.31,-1.0
2425,2025-02-16,Premier League,H,0.013763706632977768,1.19,0.18999999999999995
2425,2025-02-16,Premier League,A,0.05511799444791837,2.69,-1.0
2425,2025-02-16,Serie A,D,0.0564828711123882,3.53,-1.0
2425,2025-02-16,Serie A,A,0.02853387028375548,2.24,-1.0
2425,2025-02-16,Serie A,D,0.10939182246840018,3.13,2.13
2425,2025-02-16,Serie A,D,0.03185272380733589,3.56,-1.0
2425,2025-02-16,Serie A,D,0.009433307265379831,3.49,-1.0
2425,2025-02-17,La Liga,H,0.03945725049777804,1.2,0.19999999999999996
2425,2025-02-17,Serie A,D,0.02199487056837779,3.47,-1.0
2425,2025-02-19,Premier League,H,0.015796179714468533,3.93,-1.0
2425,2025-02-21,Bundesliga,H,0.04221994133451096,2.06,1.06
2425,2025-02-21,La Liga,H,0.07560439338373937,1.7,0.7
2425,2025-02-21,Ligue 1,A,0.013813027292584878,3.5,-1.0
2425,2025-02-21,Premier League,D,0.03762616166676652,3.86,-1.0
2425,2025-02-21,Serie A,A,0.03810195716314668,2.61,1.6099999999999999
2425,2025-02-22,Bundesliga,D,0.0898571951427572,4.46,-1.0
2425,2025-02-22,Bundesliga,A,0.01856945905123497,1.25,0.25
2425,2025-02-22,Bundesliga,H,0.02328506235839023,1.84,-1.0
2425,2025-02-22,Bundesliga,H,0.004395691981485039,1.8,0.8
2425,2025-02-22,Bundesliga,H,0.010164953711428004,1.55,-1.0
2425,2025-02-22,La Liga,H,0.08320751617344269,1.8,-1.0
2425,2025-02-22,La Liga,A,0.05876268573852239,1.24,0.24
2425,2025-02-22,La Liga,A,0.05372124440639403,1.91,0.9099999999999999
2425,2025-02-22,La Liga,A,0.08653063957528223,2.39,1.3900000000000001
2425,2025-02-22,Ligue 1,A,0.10720025975412195,1.55,-1.0
2425,2025-02-22,Ligue 1,A,0.07006932624719653,3.13,-1.0
2425,2025-02-22,Ligue 1,D,0.029126450622006417,3.29,2.29
2425,2025-02-22,Premier League,A,0.015318111653690583,11.63,10.63
2425,2025-02-22,Premier League,H,0.02237417649932072,2.62,1.62
2425,2025-02-22,Premier League,H,0.035798402262474216,1.56,-1.0
2425,2025-02-22,Premier League,A,0.04955979692429807,2.96,-1.0
2425,2025-02-22,Premier League,H,0.026831953526425645,2.05,-1.0
2425,2025-02-22,Premier League,D,0.05106818168152452,3.89,-1.0
2425,2025-02-22,Premier League,A,0.10526207370997498,1.57,0.5700000000000001
2425,2025-02-22,Serie A,D,0.028076004118524372,5.9,-1.0
2425,2025-02-22,Serie A,D,0.03287763940564298,3.63,-1.0
2425,2025-02-22,Serie A,A,0.08018838864145816,2.03,-1.0
2425,2025-02-22,Serie A,A,0.06344539456915566,1.66,-1.0
2425,2025-02-23,Bundesliga,H,0.03603814791518645,1.3,0.30000000000000004
2425,2025-02-23,Bundesliga,D,0.037984847584503434,3.92,2.92
2425,2025-02-23,Bundesliga,D,0.032518787258945275,5.37,4.37
2425,2025-02-23,La Liga,A,0.014613823122517237,18.55,-1.0
2425,2025-02-23,La Liga,A,0.05486843249134504,2.95,1.9500000000000002
2425,2025-02-23,La Liga,H,0.03974261398348511,1.28,0.28
2425,2025-02-23,La Liga,D,0.030507683573505973,3.79,-1.0
2425,2025-02-23,Ligue 1,A,0.11406279261029556,1.97,0.97
2425,2025-02-23,Ligue 1,A,0.11379558430989256,1.72,0.72
2425,2025-02-23,Ligue 1,A,0.08632383834593832,2.08,-1.0
2425,2025-02-23,Ligue 1,H,0.004396094741093037,1.37,0.3700000000000001
2425,2025-02-23,Ligue 1,A,0.04450878124459212,3.67,-1.0
2425,2025-02-23,Premier League,H,0.007474574400724188,2.9,-1.0
2425,2025-02-23,Premier League,A,0.038692524035100845,4.11,-1.0
2425,2025-02-23,Serie A,A,0.03503891436253681,1.94,0.94
2425,2025-02-23,Serie A,H,0.016792538555295444,3.54,2.54
2425,2025-02-23,Serie A,D,0.02458751006052068,4.16,-1.0
2425,2025-02-23,Serie A,D,0.08561974316332865,3.54,-1.0
2425,2025-02-24,La Liga,A,0.05252487513938106,3.93,-1.0
2425,2025-02-24,Serie A,A,0.013855069589962618,9.74,-1.0
2425,2025-02-25,Premier League,D,0.0589849061043905,3.81,-1.0
2425,2025-02-25,Premier League,D,0.016228096348237894,8.55,-1.0
2425,2025-02-25,Premier League,A,0.048214312639426216,2.83,-1.0
2425,2025-02-25,Premier League,H,0.04248226345888112,2.71,-1.0
2425,2025-02-26,Premier League,D,0.030857156338317038,3.68,2.68
2425,2025-02-26,Premier League,H,0.07915806173680373,1.52,0.52
2425,2025-02-26,Premier League,H,0.05061642650572107,1.52,0.52
2425,2025-02-26,Premier League,A,0.07390067262488376,1.98,-1.0
2425,2025-02-26,Premier League,D,0.04397831962489096,4.09,-1.0
2425,2025-02-27,Premier League,D,0.010123527358085027,4.15,-1.0
2425,2025-02-27,Serie A,A,0.06590422895518311,2.54,-1.0
2425,2025-02-28,Bundesliga,A,0.029837817833561653,1.67,0.6699999999999999
2425,2025-02-28,La Liga,D,0.08631777570770582,3.21,2.21
2425,2025-02-28,Ligue 1,D,0.010862791059587651,5.24,-1.0
2425,2025-02-28,Serie A,D,0.055354411968149,3.51,-1.0
2425,2025-03-01,Bundesliga,H,0.012692183310877903,2.43,-1.0
2425,2025-03-01,Bundesliga,A,0.04940536787156857,1.74,0.74
2425,2025-03-01,Bundesliga,D,0.0536298297571704,3.59,-1.0
2425,2025-03-01,Bundesliga,D,0.037748386950129775,3.7,-1.0
2425,2025-03-01,Bundesliga,A,0.04913919218782414,1.87,0.8700000000000001
2425,2025-03-01,Bundesliga,D,0.05010025780908184,3.53,-1.0
2425,2025-03-01,La Liga,A,0.04482654638480188,3.78,-1.0
2425,2025-03-01,La Liga,A,0.06687502141924284,1.74,-1.0
2425,2025-03-01,La Liga,D,0.03699147210613918,3.51,2.51
2425,2025-03-01,La Liga,D,0.005482162920317446,3.23,2.23
2425,2025-03-01,Ligue 1,D,0.008662265967398941,4.98,-1.0
2425,2025-03-01,Ligue 1,H,0.020662307306137606,1.39,0.3899999999999999
2425,2025-03-01,Ligue 1,D,0.052286937791315796,4.13,-1.0
2425,2025-03-01,Serie A,D,0.03015648651806921,6.85,5.85
2425,2025-03-01,Serie A,A,0.05887583022418191,2.39,-1.0
2425,2025-03-01,Serie A,D,0.04381057510341607,3.59,-1.0
2425,2025-03-02,Bundesliga,A,0.07631833022754664,2.82,-1.0
2425,2025-03-02,Bundesliga,D,0.09057487855633548,4.23,-1.0
2425,2025-03-02,La Liga,H,0.01810278282968547,1.26,0.26
2425,2025-03-02,La Liga,D,0.03578953297983789,2.74,-1.0
2425,2025-03-02,La Liga,A,0.02849276139331386,3.57,-1.0
2425,2025-03-02,La Liga,H,0.026002529406013053,2.31,-1.0
2425,2025-03-02,Ligue 1,A,0.10675357376913253,2.32,1.3199999999999998
2425,2025-03-02,Ligue 1,D,0.030093207987938853,3.33,-1.0
2425,2025-03-02,Ligue 1,H,0.008980059784592043,1.66,0.6599999999999999
2425,2025-03-02,Ligue 1,H,0.014207734362688518,1.4,0.3999999999999999
2425,2025-03-02,Ligue 1,D,0.056913507524975926,3.49,-1.0
2425,2025-03-02,Serie A,D,0.046145014204555995,3.98,-1.0
2425,2025-03-02,Serie A,A,0.018112686181249976,4.35,-1.0
2425,2025-03-02,Serie A,D,0.03447207876651465,3.59,-1.0
2425,2025-03-02,Serie A,D,0.044402112562641816,3.33,-1.0
2425,2025-03-02,Serie A,A,0.004485330740684579,4.0,-1.0
2425,2025-03-03,Serie A,A,0.01961930041373451,10.71,-1.0
2425,2025-03-07,Bundesliga,D,0.029953959676201236,3.41,-1.0
2425,2025-03-07,Ligue 1,A,0.10764728443684674,2.15,-1.0
2425,2025-03-07,Serie A,A,0.014613061160093477,3.2,-1.0
2425,2025-03-08,Bundesliga,D,0.01811564558928931,10.81,-1.0
2425,2025-03-08,Bundesliga,H,0.05668007708237022,1.53,-1.0
2425,2025-03-08,Bundesliga,D,0.02503836309299462,3.32,2.32
2425,2025-03-08,Bundesliga,A,0.07640422555803461,1.52,-1.0
2425,2025-03-08,Bundesliga,H,0.021203382627104528,1.26,-1.0
2425,2025-03-08,Bundesliga,A,0.03487895374509911,4.79,-1.0
2425,2025-03-08,La Liga,H,0.04931254524836015,3.07,2.07
2425,2025-03-08,La Liga,D,0.0056598268519615635,4.04,-1.0
2425,2025-03-08,La Liga,A,0.01705640036111092,9.27,-1.0
2425,2025-03-08,Ligue 1,A,0.01584692231814691,7.45,-1.0
2425,2025-03-08,Ligue 1,A,0.037055843261512705,5.83,4.83
2425,2025-03-08,Ligue 1,A,0.07970701678225844,1.72,0.72
2425,2025-03-08,Premier League,A,0.022450786858865757,2.95,1.9500000000000002
2425,2025-03-08,Premier League,H,0.05753920038148708,1.99,0.99
2425,2025-03-08,Premier League,H,0.0673270135663393,1.48,0.48
2425,2025-03-08,Premier League,D,0.005042054596259907,9.97,-1.0
2425,2025-03-08,Premier League,A,0.014265043581424552,1.89,-1.0
2425,2025-03-08,Premier League,A,0.029550692453114202,2.87,-1.0
2425,2025-03-08,Serie A,D,0.04775882148417837,3.92,2.92
2425,2025-03-08,Serie A,D,0.0593316707103656,8.77,-1.0
2425,2025-03-08,Serie A,A,0.030817819084232645,1.78,0.78
2425,2025-03-08,Serie A,D,0.022600680073144697,3.23,2.23
2425,2025-03-09,Bundesliga,D,0.06431654375085125,4.04,-1.0
2425,2025-03-09,Bundesliga,D,0.06269456403712312,3.98,2.98
2425,2025-03-09,La Liga,A,0.036092817701103785,6.01,-1.0
2425,2025-03-09,La Liga,D,0.003846106909573044,4.61,-1.0
2425,2025-03-09,La Liga,A,0.03239650010651807,1.98,-1.0
2425,2025-03-09,La Liga,H,0.03811727420762023,1.28,0.28
2425,2025-03-09,La Liga,D,0.05650274580321196,3.15,-1.0
2425,2025-03-09,Ligue 1,A,0.030222951602690423,4.72,-1.0
2425,2025-03-09,Ligue 1,A,0.07343883050042455,2.97,-1.0
2425,2025-03-09,Ligue 1,D,0.07733772326419053,3.3,-1.0
2425,2025-03-09,Ligue 1,A,0.043955443236918745,3.46,2.46
2425,2025-03-09,Ligue 1,D,0.10975989306455786,3.26,-1.0
2425,2025-03-09,Premier League,D,0.022561869745288815,7.67,-1.0
2425,2025-03-09,Premier League,A,0.10398279180811865,1.72,-1.0
2425,2025-03-09,Premier League,D,0.044523281928085606,3.88,2.88
2425,2025-03-09,Serie A,D,0.11960064384998309,3.44,-1.0
2425,2025-03-09,Serie A,D,0.06314560815277293,3.25,-1.0
2425,2025-03-09,Serie A,D,0.03173978459728993,3.99,-1.0
2425,2025-03-09,Serie A,D,0.04453404735704958,3.45,-1.0
2425,2025-03-10,La Liga,A,0.04965045353656472,2.39,-1.0
2425,2025-03-10,Premier League,A,0.10903469661612997,2.19,1.19
2425,2025-03-10,Serie A,D,0.039576148443804804,3.69,2.69
2425,2025-03-14,Bundesliga,H,0.0671755853481083,2.3,1.2999999999999998
2425,2025-03-14,La Liga,D,0.010407928785287512,3.02,2.02
2425,2025-03-14,Ligue 1,D,0.04938578591420101,4.1,3.0999999999999996
2425,2025-03-14,Serie A,A,0.016096811661574895,4.22,-1.0
2425,2025-03-15,Bundesliga,H,0.06635828820029055,2.6,1.6
2425,2025-03-15,Bundesliga,D,0.03252040545100726,3.42,2.42
2425,2025-03-15,Bundesliga,A,0.06631249012993595,2.82,-1.0
2425,2025-03-15,Bundesliga,A,0.02207396572740894,1.35,-1.0
2425,2025-03-15,Bundesliga,D,0.09322633956910487,3.61,-1.0
2425,2025-03-15,La Liga,D,0.03781167693545928,3.53,2.53
2425,2025-03-15,La Liga,H,0.05015213532599172,1.82,0.8200000000000001
2425,2025-03-15,La Liga,D,0.07225973115807921,3.88,-1.0
2425,2025-03-15,La Liga,H,0.026803816745888942,3.05,-1.0
2425,2025-03-15,Ligue 1,A,0.1031000543895565,1.43,0.42999999999999994
2425,2025-03-15,Ligue 1,D,0.07125061566382151,3.45,-1.0
2425,2025-03-15,Ligue 1,D,0.0359811845211766,3.34,-1.0
2425,2025-03-15,Premier League,H,0.05763249440035534,1.76,-1.0
2425,2025-03-15,Premier League,A,0.0607810661956818,3.81,-1.0
2425,2025-03-15,Premier League,A,0.08014890695249027,1.99,0.99
2425,2025-03-15,Premier League,H,0.054642373820953494,1.66,-1.0
2425,2025-03-15,Premier League,D,0.053222040920498315,3.51,-1.0
2425,2025-03-15,Serie A,D,0.033415951525286924,3.79,-1.0
2425,2025-03-15,Serie A,D,0.12003320634901199,3.08,2.08
2425,2025-03-15,Serie A,A,0.02867943960842842,4.77,-1.0
2425,2025-03-15,Serie A,A,0.013138596120886109,4.97,3.9699999999999998
2425,2025-03-16,Bundesliga,H,0.015139842293933559,3.09,-1.0
2425,2025-03-16,Bundesliga,D,0.0645668224758787,3.59,-1.0
2425,2025-03-16,Bundesliga,A,0.03284093405614169,2.29,1.29
2425,2025-03-16,La Liga,D,0.033571074468097706,3.64,-1.0
2425,2025-03-16,La Liga,D,0.042184320162549305,3.33,-1.0
2425,2025-03-16,La Liga,H,0.038566068728714764,2.32,-1.0
2425,2025-03-16,La Liga,A,0.12168033548687657,2.54,1.54
